congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
105,House,14,1997-02-12,1,15,83,342,0.521,-0.817,-0.127,0.044,-188.248,HJRES2,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE CHRISTENSEN AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO LIMIT SERVICE OF HOUSE MEMBERS TO THREE TWO-YEAR TERMS AND SENATORS TO TWO SIX-YEAR TERMS AND PROVIDES THAT UPON RATIFICATION INCUMBENTS AND OTHERS WHO HAVE SERVED IN THE HOUSE ARE LIMITED TO TWO ADDITIONAL TERMS AND THOSE WHO HAVE SERVED IN THE SENATE ARE LIMITED TO ONE ADDITIONAL TERM.)
105,House,15,1997-02-12,1,16,85,339,0.506,-0.863,-0.127,0.047,-189.835,HJRES2,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE ENSIGN AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO LIMIT SERVICE OF HOUSE MEMBERS TO THREE TWO-YEAR TERMS AND SENATORS TO TWO SIX-YEAR TERMS AND PROVIDES THAT UPON RATIFICATION INCUMBENTS AND OTHERS WHO HAVE SERVED IN THE HOUSE ARE LIMITED TO TWO ADDITIONAL TERMS AND THOSE WHO HAVE SERVED IN THE SENATE ARE LIMITED TO ONE ADDITIONAL TERM.)
105,House,16,1997-02-12,1,17,83,342,0.575,-0.414,-0.129,-0.027,-188.684,HJRES2,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE THUNE AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO LIMIT SERVICE OF HOUSE MEMBERS TO THREE TWO-YEAR TERMS AND SENATORS TO TWO SIX-YEAR TERMS AND PROVIDES THAT UPON RATIFICATION INCUMBENTS AND OTHERS WHO HAVE SERVED IN THE HOUSE ARE LIMITED TO TWO ADDITIONAL TERMS AND THOSE WHO HAVE SERVED IN THE SENATE ARE LIMITED TO ONE ADDITIONAL TERM.)
105,House,17,1997-02-12,1,18,91,335,0.301,-0.954,-0.089,0.156,-203.414,HJRES2,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE FOWLER AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO LIMIT SERVICE OF HOUSE MEMBERS TO FOUR CONSECUTIVE TWO-YEAR TERMS AND SENATORS TO TWO CONSECUTIVE SIX-YEAR TERMS, NOT COUNTING ANY TERM THAT BEGAN BEFORE THE ADOPTION OF THE AMENDMENT.)"
105,House,18,1997-02-12,1,19,97,329,0.379,-0.925,-0.089,0.119,-211.843,HJRES2,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE SCOTT AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO LIMIT THE ELECTION OF HOUSE MEMBERS TO SIX TWO-YEAR TERMS AND SENATORS TO TWO SIX-YEAR TERMS, PROVIDE THAT NO PERSON WHO HAS SERVED IN THE HOUSE FOR MORE THAN ONE YEAR SHALL BE ELIGIBLE FOR ELECTION MORE THAN FIVE TIMES AND NO PERSON WHO HAS SERVED IN THE SENATE MORE THAN THREE YEARS BE ELIGIBLE FOR ELECTION MORE THAN ONCE, AND ALLOW ANY STATE TO ENACT SHORTER TERM LIMITS.)"
105,House,19,1997-02-12,1,20,152,274,0.824,-0.567,-0.044,-0.012,-276.42,HJRES2,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE BARTON OF TEXAS AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO LIMIT THE ELECTION OF HOUSE MEMBERS TO SIX TWO-YEAR TERMS AND SENATORS TO TWO SIX-YEAR TERMS, RETROACTIVELY COUNTING THE ELECTIONS OF REPRESENTATIVES OR SENATORS BEFORE THE RATIFICATION OF THE AMENDMENT.)"
105,House,20,1997-02-12,1,21,217,211,-0.008,0.318,-0.104,-0.043,-192.786,HJRES2,Failed,Term Limits Constitutional Amendment,On Passage,"(TWO-THIRDS OF THOSE PRESENT AND FAILING TO VOTE IN THE AFFIRMATIVE, THE HOUSE FAILED TO PASS H.J. RES. 2, PROPOSING AN AMENDMENT TO THE CONSTITUTION OF THE UNITED STATES WITH RESPECT TO THE NUMBER OF TERMS OF OFFICE OF MEMBERS OF THE SENATE AND THE HOUSE OF REPRESENTATIVES.)"
105,House,21,1997-02-13,1,22,221,209,0.32,-0.389,0.248,0.826,-101.235,HJRES36,Passed,Approving the Presidential Finding Regarding International Family Planning Programs,On Passage,"H.J.R.36   BY ARMEY (R-TX) -- RESOLUTION CONCERNING THE IMPACT OF PUBLIC LAW 104-208 ON POPULATION PLANNING PROGRAMS (HOUSE PASSED H.J. RES. 36, APPROVING THE PRESIDENTIAL FINDING THAT THE LIMITATION ON OBLIGATIONS IMPOSED BY SECTION 518A(A) OF THE FOREIGN OPERATIONS EXPORT FINANCING, AND RELATED PROGRAMS APPROPRIATIONS ACT OF 1997, IS HAVING A NEGATIVE IMPACT ON THE PROPER FUNCTIONING OF THE POPULATION PLANNING PROGRAM.)"
105,House,22,1997-02-13,1,23,231,195,0.162,-0.284,-0.214,-0.749,-99.32,HR581,Passed,Funds Appropriated for Population Planning,On Passage,"H.R.581  BY SMITH, CHRISTOPHER (R-NJ) -- FAMILY PLANNING FACILITATION AND ABORTION FUNDING RESTRICTION ACT OF 1997 (HOUSE PASSED H.R. 581, TO AMEND PUBLIC LAW 104-208 TO PROVIDE THAT THE PRESIDENT MAY MAKE FUNDS APPROPRIATED FOR POPULATION PLANNING AND OTHER POPULATION ASSISTANCE AVAILABLE ON MARCH 1, 1997, SUBJECT TO RESTRICTIONS ON ASSISTANCE TO FOREIGN ORGANIZATIONS THAT PERFORM OR ACTIVELY PROMOTE ABORTIONS.)"
105,House,23,1997-02-26,1,24,378,36,-0.656,-0.009,-0.176,0.219,-103.495,,Passed,,On Approving the Journal,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF TUESDAY, FEBRUARY 25, 1997.)"
105,House,24,1997-02-26,1,25,416,0,0.0,0.0,0.0,0.0,0.0,HR624,Passed,The Armored Car Reciprocity Amendments of 1997,On Motion to Suspend the Rules and Pass,"H.R.624  BY WHITFIELD (R-KY) -- ARMORED CAR RECIPROCITY AMENDMENTS OF 1997 (HOUSE VOTED TO SUSPEND THE RULES AND PASS H.R. 624, TO AMEND THE ARMORED CAR INDUSTRY RECIPROCITY ACT OF 1993 TO CLARIFY CERTAIN REQUIREMENTS AND TO IMPROVE THE FLOW OF INTERSTATE COMMERCE.)"
105,House,25,1997-02-26,1,26,417,0,0.0,0.0,0.0,0.0,0.0,HR497,Passed,"To repeal the Federal Charter of Group Hospitalization and Medical Services, Inc.",On Motion to Suspend the Rules and Pass,"H.R.497  BY DAVIS, THOMAS (R-VA) -- CHARTER OF GROUP HOSPITALIZATION AND MEDICAL SERVICES, INC., REPEAL (HOUSE VOTED TO SUSPEND THE RULES AND PASS H.R. 497, TO REPEAL THE FEDERAL CHARTER OF GROUP HOSPITALIZATION AND MEDICAL SERVICES, INC.)"
105,House,26,1997-02-26,1,27,348,73,0.521,0.144,0.15,0.169,-148.338,HR668,Passed,Aviation Trust Fund Tax Reinstatement,On Motion to Suspend the Rules and Pass,"H.R.668  BY ARCHER (R-TX) -- AIRPORT AND AIRWAY TRUST FUND TAX REINSTATEMENT ACT OF 1997 (PUB.L. 105-2, APPROVED 2/28/97) (HOUSE VOTED TO SUSPEND THE RULES AND PASS H.R. 668, TO AMEND THE INTERNAL REVENUE CODE OF 1986, TO REINSTATE THE AIRPORT AND AIRWAY TRUST FUND EXCISE TAXES.)"
105,House,27,1997-02-27,1,28,332,38,-0.656,-0.095,-0.176,0.326,-104.888,,Passed,,On Approving the Journal,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF WEDNESDAY, FEBRUARY 26, 1997.)"
105,House,28,1997-03-05,1,29,416,0,0.0,0.0,0.0,0.0,0.0,HCONRES17,Passed,Congratulate Guatemala on the Peace Process,Suspend the rules and agree,"H.C.R.17   BY GALLEGLY (R-CA) -- RESOLUTION CONGRATULATING THE PEOPLE OF GUATEMALA (HOUSE VOTED TO SUSPEND THE RULES AND PASS H. CON. RES. 17, CONGRATULATING THE PEOPLE OF GUATEMALA ON THE SUCCESS OF THE RECENT NEGOTIATIONS TO ESTABLISH A PEACE PROCESS FOR GUATEMALA.)"
105,House,29,1997-03-05,1,30,417,0,0.0,0.0,0.0,0.0,0.0,HCONRES18,Passed,Congratulate Nicaragua on Elections,Suspend the rules and agree,"H.C.R.18   BY HOUGHTON (R-NY) -- RESOLUTION CONGRATULATING THE PEOPLE OF NICARAGUA ON THEIR ELECTIONS (HOUSE VOTED TO SUSPEND THE RULES AND PASS H. CON. RES. 18, CONGRATULATING THE PEOPLE OF THE REPUBLIC OF NICARAGUA ON THE SUCCESS OF THEIR DEMOCRATIC ELECTIONS HELD ON OCTOBER 20, 1996.)"
105,House,30,1997-03-05,1,31,295,125,-0.062,-0.656,-0.22,-0.454,-95.447,HCONRES31,Passed,"Expressing the sense of Congress regarding the display of the Ten Commandments by Judge Roy S. Moore, a judge on the circuit court of the State of Alabama",Suspend the rules and agree,"H.C.R.31   BY ADERHOLT (R-AL) -- RESOLUTION REGARDING THE DISPLAY OF THE TEN COMMANDMENTS BY A FEDERAL JUDGE (HOUSE VOTED TO SUSPEND THE RULES AND PASS H. CON. RES. 31, EXPRESSING THE SENSE OF CONGRESS REGARDING THE DISPLAY OF THE TEN COMMANDMENTS BY JUDGE ROY S. MOORE, A JUDGE ON THE CIRCUIT COURT OF THE STATE OF ALABAMA.)"
105,House,31,1997-03-06,1,32,75,293,-0.394,0.451,0.176,-0.049,-124.965,,Failed,,On Motion to Adjourn,(HOUSE REJECTED THE MILLER OF CALIFORNIA MOTION TO ADJOURN.)
105,House,32,1997-03-06,1,33,355,43,-0.615,-0.054,-0.166,0.172,-114.952,,Passed,,On Approving the Journal,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF WEDNESDAY, MARCH 5, 1997.)"
105,House,33,1997-03-06,1,34,390,7,0.0,0.0,0.0,0.0,0.0,HR513,Passed,District of Columbia Council Contract Review Reform Act,Suspend the rules and pass,"H.R.513  BY DAVIS, THOMAS (R-VA) -- DISTRICT OF COLUMBIA COUNCIL CONTRACT REVIEW REFORM ACT OF 1997 (HOUSE VOTED TO SUSPEND THE RULES AND PASS H.R. 513, TO EXEMPT CERTAIN CONTRACTS ENTERED INTO BY THE GOVERNMENT OF THE DISTRICT OF COLUMBIA FROM REVIEW BY THE COUNCIL OF THE DISTRICT OF COLUMBIA.)"
105,House,34,1997-03-06,1,35,84,312,-0.415,0.371,0.154,0.006,-147.188,,Failed,,On Motion to Adjourn,(HOUSE REJECTED THE MILLER OF CALIFORNIA MOTION TO ADJOURN.)
105,House,35,1997-03-11,1,36,415,1,0.0,0.0,0.0,0.0,0.0,HCONRES16,Passed,Improve Living Standards for South Asians,"Suspend the rules and agree, as amended","H.C.R.16   BY BEREUTER (R-NE) -- RESOLUTION CONCERNING IMPROVEMENT OF LIVING STANDARDS FOR SOUTH ASIANS IN THE GANGES AND BRAHMAPUTRA RIVER BASIN (HOUSE VOTED TO SUSPEND THE RULES AND PASS H. CON. RES. 16, AMENDED, CONCERNING THE URGENT NEED TO IMPROVE THE LIVING STANDARDS OF THOSE SOUTH ASIANS LIVING IN THE GANGES AND THE BRAHMAPUTRA RIVER BASIN.)"
105,House,36,1997-03-11,1,37,403,16,0.687,0.627,0.171,0.264,-74.21,HRES68,Passed,Reaffirm U.S.- Japan Security Treaty,"Suspend the rules and agree, as amended","H.RES.68   BY HAMILTON (D-IN) -- RESOLUTION CONCERNING THE TREATY OF MUTUAL COOPERATION AND SECURITY BETWEEN THE UNITED STATES OF AMERICAN AND JAPAN (HOUSE VOTED TO SUSPEND THE RULES AND PASS H. RES. 68, AMENDED, STATING THE SENSE OF THE HOUSE OF REPRESENTATIVES THAT THE TREATY OF MUTUAL COOPERATION AND SECURITY BETWEEN THE UNITED STATES OF AMERICA AND JAPAN IS ESSENTIAL FOR FURTHERING THE SECURITY INTERESTS OF THE UNITED STATES, JAPAN, AND THE NATIONS OF THE ASIA-PACIFIC REGION, AND THAT THE PEOPLE OF OKINAWA DESERVE RECOGNITION FOR THEIR CONTRIBUTIONS TOWARD ENSURING THE TREATY'S IMPLEMENTATION.)"
105,House,37,1997-03-11,1,38,416,1,0.0,0.0,0.0,0.0,0.0,HR750,Passed,Hong Kong Reversion Act,"Suspend the rules and pass, as amended","H.R.750  BY BEREUTER (R-NE) -- HONG KONG REVERSION ACT (HOUSE VOTED TO SUSPEND THE RULES AND PASS H.R. 750, AMENDED, TO SUPPORT THE AUTONOMOUS GOVERNANCE OF HONG KONG AFTER ITS REVERSION TO THE PEOPLE'S REPUBLIC OF CHINA.)"
105,House,38,1997-03-12,1,39,370,44,-0.583,0.178,-0.151,0.225,-122.879,,Passed,,On Approving the Journal,"(HOUSE AGREED TO THE SPEAKER'S APPROVAL OF THE JOURNAL OF TUESDAY, MARCH 12, 1997.)"
105,House,39,1997-03-12,1,40,26,392,-0.548,0.216,0.271,-0.214,-69.212,,Failed,,On Motion to Adjourn,(HOUSE REJECTED THE BONIOR MOTION TO ADJOURN.)
105,House,40,1997-03-12,1,41,226,200,-0.023,-0.007,-0.649,0.975,-2.685,HRES90,Passed,Providing for the consideration of H.Res. 89; Request New Balanced Budget from the President,On Ordering the Previous Question,H.RES.90   BY SOLOMON (R-NY) -- PROCEDURAL RESOLUTION - H.RES. 89 (HOUSE AGREED TO ORDER THE PREVIOUS QUESTION ON THE RULE.)
105,House,41,1997-03-12,1,42,226,202,-0.023,-0.007,-0.649,0.975,-2.685,HRES90,Passed,Providing for the consideration of H.Res. 89; Request New Balanced Budget from the President,On Agreeing to the Resolution,"(HOUSE PASSED H. RES. 90, THE RULE UNDER WHICH H. RES. 89 WAS CONSIDERED.)"
105,House,42,1997-03-12,1,43,202,225,-0.007,0.01,0.702,-0.658,-2.112,HRES89,Failed,Request New Balanced Budget from the President,On Motion to Recommit with Instructions,"H.RES.89   BY SUNUNU (R-NH) -- RESOLUTION REGARDING SUBMISSION OF A BALANCED BUDGET BY THE PRESIDENT (HOUSE REJECTED THE SPRATT MOTION TO RECOMMIT TO THE COMMITTEE ON THE BUDGET WITH INSTRUCTIONS TO REPORT A DETAILED BUDGET PLAN TO ACHIEVE A BALANCED BUDGET BY FISCAL YEAR 2002 IN SUFFICIENT TIME FOR THE HOUSE OF REPRESENTATIVES TO FULFILL ITS OBLIGATIONS UNDER SECTION 301(A) OF THE CONGRESSIONAL BUDGET ACT OF 1974, WHICH REQUIRES CONGRESS TO COMPLETE ACTION ON OR BEFORE APRIL 15 ON A CONCURRENT RESOLUTION ON THE BUDGET FOR THE FISCAL YEAR BEGINNING ON OCTOBER 1 OF SUCH YEAR.)"
105,House,43,1997-03-12,1,44,231,198,-0.106,-0.994,-0.313,0.122,-36.507,HRES89,Passed,Request New Balanced Budget from the President,On Agreeing to the Resolution,"(HOUSE PASSED H. RES. 89, REQUESTING THE PRESIDENT TO SUBMIT A BUDGET FOR FISCAL YEAR 1998 THAT WOULD BALANCE THE FEDERAL BUDGET BY FISCAL YEAR 2002 WITHOUT RELYING ON BUDGETARY CONSTRAINTS.)"
105,House,44,1997-03-13,1,45,213,209,-0.118,-0.787,-0.209,0.226,-76.379,HRES95,Passed,Providing for consideration of H.J.Res. 58; Disapprove Certification of Mexico,On Agreeing to the Resolution,"H.RES.95   BY GOSS (R-FL) -- PROCEDURAL RESOLUTION - H.J.RES. 58 (HOUSE AGREED TO H.RES. 95, THE RULE UNDER WHICH THE JOINT RESOLUTION WAS CONSIDERED.)"
105,House,45,1997-03-13,1,46,212,206,-0.005,-0.543,-0.177,0.113,-93.451,HJRES58,Agreed to,,On Agreeing to the Amendment,"H.J.R.58   BY SHAW (R-FL) -- RESOLUTION DISAPPROVING OF THE CERTIFICATION OF MEXICO FOR FOREIGN ASSISTANCE (HOUSE AGREED TO THE HASTERT AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT DEFERS DISAPPROVAL OF THE PRESIDENTIAL CERTIFICATION RELATING TO MEXICO IF, WITHIN 90 DAYS OF ENACTMENT, THE PRESIDENT REPORTS TO CONGRESS THAT HE HAS OBTAINED ASSURANCES OF PROGRESS WITH THE GOVERNMENT OF MEXICO TO AUTHORIZE ADDITIONAL DEA OR OTHER U.S. LAW ENFORCEMENT AGENTS FOR NARCOTICS CONTROL OPERATIONS IN MEXICO, AUTHORIZE U.S. LAW ENFORCEMENT AGENTS TO CARRY FIREARMS IN MEXICO FOR SELF DEFENSE, TAKE MEASURES TO FIND AND ELIMINATE LAW ENFORCEMENT CORRUPTION IN MEXICO, COMMIT TO EXTRADITE MEXICAN NATIONALS WANTED BY THE U.S. GOVERNMENT FOR DRUG TRAFFICKING, SECURE NECESSARY AIRCRAFT OVERFLIGHT AND REFUELING RIGHTS INCLUDING RADAR COVERAGE TO MONITOR DRUG TRAFFICKERS, AND PROCEED TOWARD A PERMANENT MARITIME AGREEMENT TO ALLOW U.S. COAST GUARD AND OTHER VESSELS TO HALT TRAFFICKERS PURSUED INTO MEXICAN WATERS; AND FURTHER ESTABLISHES A HIGH LEVEL COMMISSION ON INTERNATIONAL NARCOTICS CONTROL TO REVIEW THE ANNUAL CERTIFICATION PROCESS RELATING TO INTERNATIONAL NARCOTICS CONTROL AND REQUIRES AN INTERIM REPORT WITHIN SIX MONTHS OF ENACTMENT.)"
105,House,46,1997-03-13,1,47,229,196,-0.04,-0.098,-0.132,0.053,-138.345,HJRES58,Agreed to,,On Agreeing to the Amendment,(HOUSE AGREED TO THE COMMITTEE AMENDMENT IN THE NATURE OF A SUBSTITUTE AS AMENDED BY THE HASTERT AMENDMENT.)
105,House,47,1997-03-13,1,48,251,176,-0.143,0.036,-0.119,-0.059,-166.425,HJRES58,Passed,Disapprove Certification of Mexico,On Passage,"(HOUSE PASSED H.J.RES. 58, DISAPPROVING THE CERTIFICATION OF THE PRESIDENT UNDER SECTION 490(B) OF THE FOREIGN ASSISTANCE ACT OF 1961 REGARDING FOREIGN ASSISTANCE FOR MEXICO DURING FISCAL YEAR 1997.)"
105,House,48,1997-03-13,1,49,219,187,-0.012,0.199,-0.421,0.589,-12.258,HRES88,Passed,Providing for the consideration of H.R. 852; Paperwork Reduction Amendments,On Ordering the Previous Question,"H.RES.88   BY MYRICK (R-NC) -- PROCEDURAL RESOLUTION - H.R. 852 (HOUSE PASSED, H.RES. 88, THE RULE UNDER WHICH THE BILL WAS CONSIDERED.)"
105,House,49,1997-03-13,1,50,394,0,0.0,0.0,0.0,0.0,0.0,HR852,Passed,Paperwork Reduction Amendments,On Passage,"H.R.852  BY TALENT (R-MO) -- PAPERWORK ELIMINATION ACT OF 1997 (HOUSE PASSED H.R. 852, TO AMEND CHAPTER 35 OF TITLE 44, UNITED STATES CODE, POPULARLY KNOWN AS THE PAPERWORK REDUCTION ACT, TO MINIMIZE THE BURDEN OF FEDERAL PAPERWORK DEMANDS UPON SMALL BUSINESSES, EDUCATIONAL AND NONPROFIT INSTITUTIONS, FEDERAL CONTRACTORS, STATE AND LOCAL GOVERNMENTS, AND OTHER PERSONS THROUGH THE SPONSORSHIP AND USE OF ALTERNATIVE INFORMATION TECHNOLOGIES.)"
105,House,50,1997-03-18,1,51,195,232,-0.037,0.007,0.184,0.358,-102.093,HR412,Failed,,On Agreeing to the Amendment,"H.R.412  BY HASTINGS, RICHARD (R-WA) -- OROVILLE-TONASKET CLAIM SETTLEMENT AND CONVEYANCE ACT (PUB. L. 105-9, APPROVED 4/14/97) (HOUSE REJECTED THE MILLER OF CALIFORNIA AMENDMENT THAT SOUGHT TO REQUIRE THE IRRIGATION DISTRICT TO PAY FAIR MARKET VALUE FOR THE PROPERTY AND FACILITIES; DETERMINE THE MARKET VALUE BY A PANEL OF THREE APPRAISERS; AND SPECIFIES THAT THE DISTRICT AND SECRETARY OF THE INTERIOR EACH SELECT ONE PANEL MEMBER, WITH THE THIRD MEMBER SELECTED BY THE OTHER TWO.)"
