congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
104,House,11,1995-01-04,1,12,430,1,0.0,0.0,0.0,0.0,0.0,HRES6,Passed,ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 104TH CONGRESS,ON AGREEING TO SEC. 107,(HOUSE AGREED TO SECTION 107 OF THE RESOLUTION REGARDING A COMPREHENSIVE HOUSE AUDIT.)
104,House,12,1995-01-04,1,13,249,178,-0.121,-0.23,-0.278,0.004,-53.998,HRES6,Passed,ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 104TH CONGRESS,ON AGREEING TO SEC. 108,"(HOUSE AGREED TO SECTION 108 OF THE RESOLUTION PROVIDING THAT THE MAJORITY LEADER AND MINORITY LEADER, OR THEIR DESIGNEES, BE AUTHORIZED TO CALL UP FOR CONSIDERATION ON JANUARY 4, 1995 (OR THEREAFTER) H.R. 1, THE ""CONGRESSIONAL ACCOUNTABILITY ACT OF 1995"", SUBJECT TO ONE HOUR OF DEBATE, EQUALLY DIVIDED BETWEEN THE MAJORITY LEADER AND THE MINORITY LEADER, OR THEIR DESIGNEES, AND SUBJECT TO ONE MOTION TO RECOMMIT BY THE MINORITY, WHICH COULD INCLUDE AMENDMENTS.)"
104,House,13,1995-01-05,1,14,201,227,0.043,-0.005,0.723,-0.748,-2.866,HRES6,Failed,ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 104TH CONGRESS,COMMIT TITLE 2 WITH INSTRUCTIONS,"(HOUSE REJECTED THE BONIOR MOTION TO COMMIT TITLE II TO A SELECT COMMITTEE COMPOSED OF THE MAJORITY LEADER AND THE MINORITY LEADER WITH INSTRUCTIONS TO REPORT BACK THE SAME TO THE HOUSE FORTHWITH CONTAINING AN AMENDMENT THAT CHANGES FROM THREE TO FOUR YEARS THE SPEAKER TERM LIMITS; CONTAINS LANGUAGE REGARDING MAJORITY-MINORITY COMMITTEE STAFF RATIOS ON COMMITTEES; LANGUAGE REGARDING THE STRIKING OF WAIVERS FROM BUDGET RESOLUTIONS; LANGUAGE REGARDING A BAN ON GIFTS FROM LOBBYISTS; LANGUAGE REGARDING CERTAIN LIMITATIONS ON INCOME FROM ROYALTIES RECEIVED BY ANY MEMBERS, OFFICER, OR EMPLOYEE OF THE HOUSE; AND LANGUAGE AMENDING EXISTING RULES CREATING THE POSITION OF DIRECTOR OF NON-LEGISLATIVE AND FINANCIAL SERVICES.)"
104,House,14,1995-01-05,1,15,429,0,0.0,0.0,0.0,0.0,0.0,HR1,Passed,APPLICABILITY OF CERTAIN LAWS TO THE LEGISLATIVE BRANCH,On Passage,"H.R.1    BY SHAYS (R-CT) -- CONGRESSIONAL ACCOUNTABILITY ACT OF 1995 (HOUSE PASSED H.R. 1, TO MAKE CERTAIN LAWS APPLICABLE TO THE LEGISLATIVE BRANCH OF THE FEDERAL GOVERNMENT.)"
104,House,15,1995-01-17,1,16,391,0,0.0,0.0,0.0,0.0,0.0,S2,Passed,Congressional Accountability Act of 1995,On Motion to Suspend the Rules and Pass,"S.2    BY GRASSLEY (R-IA) -- CONGRESSIONAL ACCOUNTABILITY ACT OF 1995 (PUB. L. 104-1, APPROVED 1/23/95) (HOUSE PASSED S. 2, TO MAKE CERTAIN LAWS APPLICABLE TO THE LEGISLATIVE BRANCH OF THE FEDERAL GOVERNMENT.)"
104,House,16,1995-01-18,1,17,214,169,0.051,0.03,-0.72,0.748,-2.787,,Passed,,TABLE APPEAL OF THE RULING OF THE CHAIR,(HOUSE AGREED TO THE LINDER MOTION TO TABLE THE VOLKMER MOTION TO APPEAL A RULING OF THE CHAIR.)
104,House,17,1995-01-18,1,18,217,178,0.044,-0.006,-0.721,0.744,-2.799,,Passed,,striking words from the record,(HOUSE AGREED TO STRIKE CERTAIN WORDS FROM THE RECORD.)
104,House,18,1995-01-18,1,19,152,247,-0.086,0.336,0.217,-0.264,-75.358,,Failed,,On Motion to Adjourn,(HOUSE REJECTED THE MFUME MOTION TO ADJOURN.)
104,House,19,1995-01-19,1,20,218,187,-0.217,-0.976,-0.201,0.208,-98.038,,Passed,,On Approving the Journal,"(HOUSE APPROVED THE JOURNAL OF WEDNESDAY JANUARY 18, 1995.)"
104,House,20,1995-01-19,1,21,350,71,-0.439,0.017,-0.275,-0.035,-92.227,HRES38,Passed,PROVIDING FOR THE CONSIDERATION OF H.R. 5; UNFUNDED MANDATE REFORM ACT OF 1995,On Agreeing to the Resolution,"H.RES.38   BY DREIER, DAVID (R-CA) -- PROCEDURAL RESOLUTION - H.R. 5 (HOUSE PASSED H.RES. 38, THE RULE UNDER WHICH H.R. 5 WAS CONSIDERED.)"
104,House,21,1995-01-20,1,22,157,267,-0.207,0.017,0.273,-0.06,-71.875,HR5,Failed,,On Agreeing to the Amendment,"H.R.5    BY CLINGER (R-PA) -- UNFUNDED MANDATE REFORM ACT OF 1995 (CONTRACT WITH AMERICA) (HOUSE REJECTED THE LOFGREN AMENDMENT THAT SOUGHT TO PROVIDE THAT CONGRESS NOT IMPOSE ANY FEDERAL MANDATE ON A STATE, INCLUDING A REQUIREMENT TO PAY MATCHING AMOUNTS, UNLESS THE STATE IS PROHIBITED BY FEDERAL LAW FROM REQUIRING, WITHOUT LOCAL GOVERNMENT CONSENT, THAT THE LOCAL GOVERNMENT PERFORM ACTIVITIES IN COMPLIANCE WITH A MANDATE.)"
104,House,22,1995-01-20,1,23,173,249,-0.136,0.001,0.237,-0.148,-66.058,HR5,Failed,,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE TAYLOR OF MISSISSIPPI EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS WOULD NOT APPLY TO EXISTING LAWS AND REGULATIONS ESTABLISHING EFFLUENT LIMITATIONS RESTRICTING TYPES AND QUANTITIES OF POLLUTANTS THAT MAY BE DISCHARGED INTO U.S. WATERS BY SEWAGE TREATMENT PLANTS, FACTORIES, AND OTHER FACILITIES.)"
104,House,23,1995-01-20,1,24,153,252,-0.181,-0.055,0.271,0.019,-61.611,HR5,Failed,,ON AGREEING TO THE AMENDMENTS EN BLOC,(HOUSE REJECTED THE TOWNS EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS WOULD NOT APPLY TO EXISTING LAWS AND REGULATIONS PERTAINING TO STATE AND LOCAL GOVERNMENT ACTIVITIES THAT INVOLVE INTERSTATE MATTERS WHICH COULD IMPACT ON THE HEALTH OR SAFETY OF RESIDENTS OF OTHER STATES.)
104,House,24,1995-01-23,1,25,169,256,-0.162,-0.002,0.38,0.02,-44.451,HR5,Failed,,On agreeing to the amendments en bloc,(HOUSE REJECTED THE COLLINS OF ILLINOIS EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS WOULD NOT APPLY TO LAWS AND REGULATIONS RELATING TO AVIATION AND AIRPORT SECURITY.)
104,House,25,1995-01-23,1,26,162,259,-0.157,0.059,0.328,0.198,-48.464,HR5,Failed,,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE GENE GREEN OF TEXAS EN BLOC AMENDMENT THAT SOUGHT TO EXCLUDE FROM PROVISIONS ANY FEDERAL LAWS THAT REGULATE THE LICENSING, CONSTRUCTION, OR OPERATION OF NUCLEAR REACTORS, OR THE DISPOSAL OF NUCLEAR WASTE.)"
104,House,26,1995-01-23,1,27,161,263,-0.182,0.014,1.035,0.166,-41.283,HR5,Failed,,On agreeing to the amendments en bloc,(HOUSE REJECTED THE SANDERS EN BLOC AMENDMENT THAT SOUGHT TO EXEMPT FROM PROVISIONS ANY FEDERAL MANDATE THAT ESTABLISHES MINIMUM LABOR PROTECTION STANDARDS SUCH AS CHILD LABOR LAWS AND THE MINIMUM WAGE.)
104,House,27,1995-01-23,1,28,161,263,-0.191,0.03,0.335,-0.085,-53.762,HR5,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE SPRATT AMENDMENT THAT SOUGHT TO EXEMPT FROM PROVISIONS ANY FEDERAL LAW THAT REGULATES THE GENERATION, TRANSPORTATION, STORAGE, OR DISPOSAL OF TOXIC, HAZARDOUS, OR RADIOACTIVE SUBSTANCES.)"
104,House,28,1995-01-23,1,29,232,187,0.051,0.424,-0.31,0.394,-27.458,,Passed,,Leave for Committees to Sit for Balance of the Week,"(HOUSE AGREED TO THE ARMEY MOTION MAKING IN ORDER THAT ALL COMMITTEES AND SUBCOMMITTEES BE PERMITTED TO SIT DURING THE PROCEEDINGS OF THE HOUSE UNDER THE FIVE-MINUTE RULE ON MONDAY, JANUARY 23, 1995 AND THE BALANCE OF THE WEEK.)"
104,House,29,1995-01-24,1,30,278,135,-0.259,-0.221,-0.146,0.036,-143.767,,Passed,,On Approving the Journal,"(HOUSE APPROVED THE JOURNAL OF MONDAY, JANUARY 23, 1995.)"
104,House,30,1995-01-24,1,32,416,1,0.0,0.0,0.0,0.0,0.0,HR5,Agreed to,,On Agreeing to the Amendment,(HOUSE AGREED TO THE BECERRA AMENDMENT EN BLOC THAT EXCLUDES FROM THE PROVISIONS OF THE BILL ANY FEDERAL MANDATES THAT ALLOW DISCRIMINATION ON THE BASIS OF AGE.)
104,House,31,1995-01-24,1,33,172,255,-0.134,-0.007,0.285,-0.015,-49.419,HR5,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE KANJORSKI AMENDMENT THAT SOUGHT TO EXCLUDE FROM THE PROVISIONS ANY FEDERAL MANDATES THAT REQUIRE STATES TO MAINTAIN A NATIONAL DATABASE FOR TRACKING CHILD MOLESTERS, CHILD ABUSERS, PERSONS CONVICTED OF SEX CRIMES, THOSE UNDER A RESTRAINING ORDER OR THOSE FAILING TO PAY CHILD SUPPORT.)"
104,House,32,1995-01-24,1,35,161,261,-0.19,0.035,0.502,0.066,-39.003,HR5,Failed,,On agreeing to the amendments en bloc,(HOUSE REJECTED THE MALONEY AMENDMENT EN BLOC THAT SOUGHT TO EXCLUDE FROM THE PROVISIONS ANY FEDERAL MANDATE THAT PROTECTS THE HEALTH OF CHILDREN.)
104,House,33,1995-01-24,1,36,149,275,-0.243,0.008,0.47,0.039,-51.103,HR5,Failed,,On agreeing to the amendments en bloc,(HOUSE REJECTED THE OWENS AMENDMENT EN BLOC THAT SOUGHT TO EXCLUDE FROM THE PROVISIONS ANY FEDERAL MANDATE THAT PROTECTS THE HEALTH OF INDIVIDUALS WITH DISABILITIES.)
104,House,34,1995-01-25,1,37,233,196,-0.024,0.251,-0.46,0.235,-16.334,HRES44,Passed,"Providing for the consideration of H, Con, Res 17 and H,J, Res. 1; relating to the Balanced Budget Amendment",On Ordering the Previous Question,H.RES.44   BY SOLOMON (R-NY) -- PROCEDURAL RESOLUTION - H.C.R. 17 AND H.J.R. 1 (HOUSE AGREED TO ORDER THE PREVIOUS QUESTION ON THE AMENDMENT TO THE RULE AND THE RULE.)
104,House,35,1995-01-25,1,38,253,176,-0.14,0.003,-0.358,-0.013,-41.889,HRES44,Agreed to,,On Agreeing to the Amendment,(HOUSE AGREED TO THE SOLOMON CORRECTING AMENDMENT.)
104,House,36,1995-01-25,1,39,255,172,-0.168,0.014,-0.418,0.042,-41.33,HRES44,Passed,"Providing for the consideration of H, Con, Res 17 and H,J, Res. 1; relating to the Balanced Budget Amendment","On Agreeing to the Resolution, as Amended","(HOUSE PASSED H. RES. 44, THE RULE UNDER WHICH H.J. RES. 1 AND H. CON. RES. 17 WERE CONSIDERED.)"
104,House,37,1995-01-25,1,40,412,18,-0.249,0.969,-0.14,0.475,-69.956,HCONRES17,Passed,Relating to Social Security with regards to the Balanced Budget Amendment,On Agreeing to the resolution,"H.C.R.17   BY FLANAGAN (R-IL) -- RESOLUTION CONCERNING THE TREATMENT OF SOCIAL SECURITY UNDER ANY BALANCED BUDGET CONSTITUTIONAL AMENDMENT (HOUSE PASSED H. CON. RES. 17, RELATING TO THE TREATMENT OF SOCIAL SECURITY UNDER ANY CONSTITUTIONAL AMENDMENT REQUIRING A BALANCED BUDGET.)"
104,House,38,1995-01-26,1,41,253,173,-0.153,0.417,-0.236,-0.171,-75.851,HJRES1,Agreed to,,On Agreeing to the Amendment,"H.J.R.1    BY BARTON (R-TX) -- CONSTITUTION OF THE UNITED STATES, AMENDMENT BALANCED BUDGET (CONTRACT WITH AMERICA) (HOUSE AGREED TO THE AMENDMENT IN THE NATURE OF A SUBSTITUTE RECOMMENDED BY THE COMMITTEE ON THE JUDICIARY REQUIRING THE ADOPTION OF A STATEMENT OF RECEIPTS AND OUTLAYS WHICH ARE IN BALANCE; REQUIRING THE PRESIDENT TO SUBMIT A BALANCED BUDGET; REQUIRING A THREE-FIFTHS VOTE FOR DEFICIT SPENDING, INCREASES IN  THE DEBT LIMIT; AND INCREASES IN TAX REVENUES; AND PROVIDING THAT A MAJORITY OF EACH HOUSE CAN WAIVE THE PROVISIONS IN CASE OF WAR OR A SERIOUS MILITARY THREAT AS DECLARED BY LAW.)"
104,House,39,1995-01-26,1,43,64,363,-0.47,-0.096,0.294,-0.097,-84.706,HJRES1,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE OWENS AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO PROVIDE SIMILAR BALANCED BUDGET PROVISIONS AS THE COMMITTEE SUBSTITUTE EXCEPT WOULD HAVE PERMITTED CONGRESS TO WAIVE THE PROVISIONS BY LAW ANY YEAR FOR WHICH THE PRESIDENT NOTIFIED CONGRESS AND CONGRESS ADOPTED A JOINT RESOLUTION AFFIRMING THAT THE NATIONAL UNEMPLOYMENT RATE WAS PROJECTED TO EXCEED FOUR PERCENT, AND WOULD NOT HAVE REQUIRED A SUPERMAJORITY TO RAISE TAXES.)"
104,House,40,1995-01-26,1,44,138,291,-0.266,0.05,0.243,-0.038,-93.255,HJRES1,Failed,,On Agreeing to the Amendment,"(HOUSE REJECTED THE WISE AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO ESTABLISH A SEPARATE CAPITAL BUDGET AND REQUIRE THAT THE OPERATING BUDGET BE BALANCED; EXEMPT SOCIAL SECURITY FROM BUDGET CALCULATIONS; AND PERMIT CONGRESS TO WAIVE THE BALANCED BUDGET PROVISIONS IN TIMES OF WAR, MILITARY CONFLICT, OR RECESSION AS DECLARED BY LAW.)"
104,House,41,1995-01-26,1,45,96,331,-0.384,0.009,0.429,0.087,-73.111,,Failed,,Motion to rise and strike the resolving clause,(HOUSE REJECTED THE WATT OF NORTH CAROLINA MOTION THAT THE COMMITTEE OF THE WHOLE RISE AND REPORT THE RESOLUTION BACK TO THE HOUSE WITH THE RECOMMENDATION THAT THE RESOLVING CLAUSE BE STRICKEN.)
104,House,42,1995-01-26,1,46,112,317,-0.339,0.068,0.239,-0.05,-107.832,HJRES1,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE CONYERS AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO REQUIRE THE ADOPTION OF A STATEMENT OF RECEIPTS AND OUTLAYS WHICH BALANCE; REQUIRE THE PRESIDENT TO SUBMIT A BALANCED BUDGET; EXEMPT SOCIAL SECURITY FROM BALANCED BUDGET CALCULATIONS; AND PROVIDE THAT THE CONSTITUTIONAL AMENDMENT WOULD NOT TAKE EFFECT UNTIL CONGRESS ADOPTS A SPECIFIC BUDGET PLAN.)
104,House,43,1995-01-26,1,47,79,342,-0.418,-0.004,0.354,-0.004,-82.865,,Failed,,Motion to Rise,(HOUSE REJECTED THE WATT OF NORTH CAROLINA MOTION THAT THE COMMITTEE OF THE WHOLE RISE AND REPORT THE RESOLUTION BACK TO THE HOUSE.)
104,House,44,1995-01-26,1,48,135,296,-0.276,0.011,0.17,-0.075,-131.831,HJRES1,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE BONIOR AMENDMENT IN THE NATURE OF A SUBSTITUTE THAT SOUGHT TO REQUIRE THAT THE BUDGET BE BALANCED BY FISCAL YEAR 2002; EXEMPT SOCIAL SECURITY FROM BALANCED BUDGET CALCULATIONS; AND TO NOT REQUIRE SUPERMAJORITY VOTES FOR TAX OR DEBT LIMIT INCREASES.)
104,House,45,1995-01-26,1,49,293,139,-0.32,0.514,-0.192,-0.13,-118.99,HJRES1,Agreed to,,On Agreeing to the Amendment,"(HOUSE AGREED TO THE SCHAEFER AMENDMENT IN THE NATURE OF A SUBSTITUTE SUPERCEDING THE COMMITTEE SUBSTITUTE, WHILE PROVIDING SIMILAR BALANCED BUDGET PROVISIONS AS THE COMMITTEE SUBSTITUTE, EXCEPT IT DOES NOT REQUIRE A THREE-FIFTHS VOTE TO RAISE TAXES.)"
104,House,46,1995-01-26,1,50,184,247,-0.197,-0.852,0.217,-0.146,-87.149,HJRES1,Failed,Proposing a Balanced Budget Amendment to the Constitution of the United States,On Motion to Recommit with Instructions,(HOUSE REJECTED THE CONYERS MOTION TO RECOMMIT THE JOINT RESOLUTION TO THE HOUSE COMMITTEE ON THE JUDICIARY WITH INSTRUCTIONS TO REPORT IT BACK FORTHWITH CONTAINING AN AMENDMENT TO EXEMPT SOCIAL SECURITY FUNDS FROM TOTAL RECEIPTS AND OUTLAYS THAT MUST BE BALANCED.)
104,House,47,1995-01-26,1,51,300,133,-0.288,0.125,-0.235,-0.078,-90.626,HJRES1,Passed,Proposing a Balanced Budget Amendment to the Constitution of the United States,On Passage,"(TWO-THIRDS OF THOSE PRESENT VOTING IN FAVOR, THE HOUSE PASSED H.J. RES. 1, PROPOSING A BALANCED BUDGET AMENDMENT TO THE CONSTITUTION OF THE UNITED STATES.)"
104,House,48,1995-01-27,1,52,310,90,-0.283,0.734,-0.145,0.138,-146.51,,Passed,,On Approving the Journal,"(HOUSE APPROVED THE JOURNAL OF THURSDAY, JANUARY 26, 1995.)"
104,House,49,1995-01-27,1,53,154,266,-0.196,-0.014,0.341,0.161,-55.607,HR5,Failed,,On agreeing to the amendments en bloc,H.R.5    BY CLINGER (R-PA) -- UNFUNDED MANDATE REFORM ACT OF 1995 (CONTRACT WITH AMERICA) (HOUSE REJECTED THE KANJORSKI EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS WOULD NOT APPLY TO LAWS AND REGULATIONS PERTAINING TO INVESTOR PROTECTION; THE SAFE AND SOUND OPERATION OF FINANCIAL MARKETS; FEDERALLY INSURED DEPOSITORY INSTITUTIONS AND CREDIT UNIONS; OR THE DEPOSIT INSURANCE FUNDS THAT ENSURE THE DEPOSITS ON MEMBER ACCOUNTS IN THESE DEPOSITORY INSTITUTIONS OR CREDIT UNIONS.)
104,House,50,1995-01-27,1,54,157,262,-0.176,-0.01,0.261,0.06,-64.38,HR5,Failed,,On agreeing to the amendments en bloc,(HOUSE REJECTED THE CLAYTON AMENDMENT THAT SOUGHT TO PROVIDE THAT THE PROVISIONS WOULD NOT APPLY TO LAWS AND REGULATIONS NECESSARY TO PROTECT WORKER SAFETY.)
104,House,51,1995-01-27,1,55,158,259,-0.183,-0.001,0.464,0.141,-39.872,HR5,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE MASCARA AMENDMENT THAT SOUGHT TO PROVIDE THAT THE PROVISIONS WOULD NOT APPLY TO LAWS AND REGULATIONS PERTAINING TO THE COLLECTION OF CHILD SUPPORT PAYMENTS.)
104,House,52,1995-01-30,1,57,233,181,-0.046,-0.122,-0.252,0.05,-45.222,HR5,Passed,Unfunded Mandate Reform Act,On motion to Limit Debate,(HOUSE AGREED TO THE CLINGER MOTION TO LIMIT DEBATE ON ALL AMENDMENTS TO SECTION 4 (REGARDING LIMITATION TO APPLICATION) TO 10 MINUTES PER AMENDMENT.)
104,House,53,1995-01-30,1,58,237,181,-0.108,-0.255,-0.298,0.148,-37.086,HR5,Passed,Unfunded Mandate Reform Act,motion to rise,(HOUSE AGREED TO THE CLINGER MOTION THAT THE COMMITTEE OF THE WHOLE RISE.)
104,House,54,1995-01-30,1,59,159,266,-0.177,-0.343,0.225,0.025,-85.112,,Failed,,Motion to rise,(HOUSE REJECTED THE VOLKMER MOTION THAT THE COMMITTEE OF THE WHOLE RISE.)
104,House,55,1995-01-30,1,60,114,312,-0.335,0.014,0.253,-0.026,-102.542,HR5,Failed,,on agreeing to the amendment,(HOUSE REJECTED THE VOLKMER AMENDMENT TO THE BORSKI AMENDMENT THAT SOUGHT TO ADD 5 REPRODUCTIVE DISORDERS TO THE LIST OF HEALTH ILLNESSES AFFECTED BY WATER POLLUTION.)
104,House,56,1995-01-30,1,61,162,263,-0.183,0.021,0.279,-0.003,-63.477,HR5,Failed,,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE BORSKI AMENDMENT EN BLOC THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT ENFORCE OR ESTABLISH LIMITS ON THE INTRODUCTION INTO UNITED STATES WATER OF POLLUTANTS THAT CAUSE SIGNIFICANT ADVERSE ACUTE EFFECTS ON HUMAN HEALTH, CANCER, DEVELOPMENTAL MALFORMATION, REPRODUCTIVE DYSFUNCTIONS, NEUROLOGICAL DISORDERS, GENETIC MUTATIONS OR OTHER CHRONIC EFFECTS ON HUMAN HEALTH WHICH ARE SERIOUS OR IRREVERSIBLE.)"
104,House,57,1995-01-30,1,62,142,285,-0.253,0.015,0.332,0.113,-67.134,HR5,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE JACKSON-LEE AMENDMENT TO THE CLAY AMENDMENT THAT SOUGHT TO INCLUDE AN EXEMPTION FROM LAWS AND REGULATIONS NECESSARY TO PROTECT ADULTS FROM HUNGER OR HOMELESSNESS.)
104,House,58,1995-01-30,1,63,151,277,-0.223,-0.002,0.333,0.145,-62.281,HR5,Failed,,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE CLAY EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT PROTECT THE HEALTH AND WELFARE OF PERSONS WHO, THROUGH NO FAULT OF THEIR OWN, NEED WELFARE ASSISTANCE; OR REGULATIONS THAT APPLY TO PROTECTING AGAINST HUNGER OR HOMELESSNESS.)"
104,House,59,1995-01-30,1,64,138,284,-0.256,0.001,0.3,0.089,-73.248,HR5,Failed,,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE CLAY EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT PROTECT THE HEALTH AND SAFETY OF THOSE, INCLUDING CHILDREN AND DISCOURAGED WORKERS, WHO, THROUGH NO FAULT OF THEIR OWN, RECEIVE WELFARE ASSISTANCE.)"
104,House,60,1995-01-30,1,65,127,297,-0.302,0.004,0.314,0.016,-79.183,HR5,Failed,,On agreeing to the amendments en bloc,"(HOUSE REJECTED THE CLAY EN BLOC AMENDMENT THAT SOUGHT TO PROVIDE THAT PROVISIONS NOT APPLY TO LAWS OR REGULATIONS THAT PROTECT SCHOOL CHILDREN FROM EXPOSURE TO DANGEROUS CONDITIONS IN SCHOOLS, INCLUDING EXPOSURE TO ASBESTOS AND LEAD PAINT.)"
104,House,61,1995-01-30,1,66,131,295,-0.297,-0.009,0.343,0.016,-75.907,HR5,Failed,,On Agreeing to the Amendment,(HOUSE REJECTED THE JACKSON-LEE AMENDMENT THAT SOUGHT TO PROVIDE THAT THE PROVISIONS NOT APPLY TO LAWS OR REGULATIONS PERTAINING TO MEDICAID.)
