congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
96,House,11,1979-02-26,,,276,101,-0.025,-0.882,0.132,-0.227,-137.943,HRES96,,,,"TO AGREE TO H. RES. 96, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND STUDIES BY THE HOUSE PERMANENT SELECT COMMITTEE ON INTELLIGENCE. (MOTION PASSED)"
96,House,12,1979-02-26,,,243,135,0.073,-0.188,0.149,-0.057,-136.724,HRES98,,,,"TO AGREE TO H. RES. 98, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND STUDIES BY THE COMMITTEE ON FOREIGN AFFAIRS. (MOTION PASSED)"
96,House,13,1979-02-27,,,364,5,0.0,0.0,0.0,0.0,0.0,S37,,,,"TO SUSPEND THE RULES AND PASS S. 37, A BILL THAT AMENDS P.L. 96-630 BY REPEALING THE GENERAL SUMMARY PROVISION ON FINANCIAL PRIVACY.(MOTION PASSED; 2/3 REQUIRED)"
96,House,14,1979-02-28,,,224,199,-0.112,-0.002,0.317,-0.032,-74.674,HRES133,,,,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 133, THE RULE PROVIDING FOR FLOOR CONSIDERATION OF H.R. 1894. (MOTION PASSED)"
96,House,15,1979-02-28,,,198,225,-0.196,-0.069,0.261,-0.159,-111.484,HR1894,,,,"TO PASS H.R. 1894, PROVIDING FOR A TEMPORARY INCREASE IN THE PUBLIC DEBT LIMIT. (MOTION FAILED)"
96,House,16,1979-03-01,,,354,53,-0.493,-0.051,-0.246,0.043,-101.566,,,,,"TO ALLOW PORTIONS OF THE TRANSCRIPT OF THE TRIAL OF REPRESENTATIVE CHARLES DIGGS, JR. TO BE READ DURING FLOOR DEBATE. (MOTION PASSED)"
96,House,17,1979-03-01,,,324,77,0.11,-0.994,0.123,-0.189,-145.571,HRES142,,,,"TO REFER H. RES. 142, A RESOLUTION TO EXPEL REPRESENTATIVE CHARLES DIGGS, JR. (D,MI) FROM THE HOUSE OF REPRESENTATIVES, TO THE COMMITTEE ON STANDARDS OF OFFICIAL CONDUCT. (MOTION PASSED)"
96,House,18,1979-03-06,,,262,140,0.447,-0.894,0.091,0.109,-235.02,HR2439,,,,"TO AMEND H.R. 2439, A BILL THAT RESCINDS CERTAIN BUDGET AUTHORITY, BY DELETING THE RECISSION OF $20 MILLION FOR GRANTS TO MEDICAL SCHOOLS AND THE RECISSION OF $17 MILLION FOR CERTAIN NURSE TRAINING PROGRAMS. (MOTION PASSED)"
96,House,19,1979-03-06,,,292,114,-0.257,-0.509,-0.123,-0.191,-174.908,HR2439,,,,"TO AMEND H.R. 2439, A BILL THAT RESCINDS CERTAIN BUDGET AUTHORITY, BY RESCINDING A $37 MILLION APPROPRIATION TO THE NATIONAL INSTITUTE OF HEALTH. (MOTION PASSED)"
96,House,20,1979-03-07,,,353,53,0.424,-0.188,0.158,-0.192,-108.854,HRES111,,,,"TO AGREE TO H. RES. 111, PROVIDING FUNDS FOR THE EXPENSES OF THE COMMITTEE ON STANDARDS OF OFFICIAL CONDUCT. (MOTION PASSED)"
96,House,21,1979-03-07,,,249,163,-0.044,-0.345,0.185,-0.134,-116.956,HRES130,,,,"TO AGREE TO H. RES. 130, PROVIDING FUNDS FOR THE COMMITTEE ON RULES. (MOTION PASSED)"
96,House,22,1979-03-07,,,222,187,-0.082,0.002,0.203,-0.012,-117.286,HRES112,,,,"TO AGREE TO H. RES. 112, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND STUDIES TO BE CONDUCTED BY THE COMMITTEE ON THE DISTRICT OF COLUMBIA. (MOTION PASSED)"
96,House,23,1979-03-08,,,154,229,-0.053,0.312,-0.182,-0.22,-119.762,HR2479,,,,"TO AMEND H.R. 2479, A BILL ON U.S.-TAIWAN RELATIONS, BY REAFFIRMING THE POSITION TAKEN IN THE 1955 MUTUAL DEFENSE TREATY. (MOTION FAILED)"
96,House,24,1979-03-08,,,177,206,-0.062,0.061,-0.194,-0.137,-117.44,HR2479,,,,TO AMEND H.R. 2479 BY REQUIRING THE PRESIDENT TO CONSIDER WITHDRAWING DIPLOMATIC RECOGNITION OF THE PEOPLE'S REPUBLIC OF CHINA IF IT THREATENS TAIWAN. (MOTION FAILED)
96,House,25,1979-03-08,,,190,200,-0.087,-0.063,-0.184,-0.137,-128.368,HR2479,,,,TO AMEND H.R. 2479 BY PROVIDING TO CONDUCT RELATIONS WITH TAIWAN THROUGH AN OFFICIAL LAISON OFFICE RATHER THAN THE AMERICAN INSTITUTE IN TAIWAN. (MOTION FAILED)
96,House,26,1979-03-13,,,171,240,-0.023,0.066,-0.226,-0.078,-99.421,HR2479,,,,TO AMEND H.R. 2479 BY MAKING EMPLOYEES OF THE AMERICAN INSTITUTE IN TAIWAN EMPLOYEES OF THE UNITED STATES. (MOTION FAILED)
96,House,27,1979-03-13,,,146,258,-0.002,0.259,-0.15,-0.262,-153.038,HR2479,,,,"TO AMEND H.R. 2479, BY EXPANDING THE DEFINITION OF TAIWAN TO INCLUDE THE ISLANDS OF QUEMOY AND MATSU. (MOTION FAILED)"
96,House,28,1979-03-13,,,179,226,-0.032,-0.02,-0.177,-0.192,-137.469,HR2479,,,,"TO AMEND H.R. 2479, BY ESTABLISHING CONSULAR RELATIONS BETWEEN THE UNITED STATES AND TAIWAN RATHER THAN MAINTAINING RELATIONS THROUGH THE AMERICAN INSTITUTE IN TAIWAN. (MOTION FAILED)"
96,House,29,1979-03-13,,,204,193,-0.006,0.67,0.147,-0.104,-167.418,HR2479,,,,TO END DEBATE AT 5 O'CLOCK ON REMAINING AMENDMENTS TO H.R. 2479. (MOTION PASSED)
96,House,30,1979-03-13,,,110,296,0.214,-0.314,-0.201,-0.074,-111.671,HR2479,,,,TO STRIKE THE ENACTING CLAUSE OF H.R. 2479. (MOTION FAILED)
96,House,31,1979-03-13,,,183,222,-0.045,-0.015,-0.196,-0.15,-121.732,HR2479,,,,TO AMEND H.R. 2479 BY MAINTAINING RELATIONS WITH TAIWAN THROUGH A QUASI-GOVERNMENTAL ENTITY RATHER THAN THE NONGOVERNMENTAL ENTITY PROPOSED BILL. (MOTION FAILED)
96,House,32,1979-03-13,,,141,266,0.038,0.373,-0.203,-0.141,-112.921,HR2479,,,,TO AMEND H.R. 2479 BY REQUIRING CONGRESSIONAL APPROVAL BEFORE THE TERMINATION OF ANY EXISTING TREATY BETWEEN THE UNITED STATES AND TAIWAN. (MOTION FAILED)
96,House,33,1979-03-13,,,226,175,-0.178,-0.016,-0.219,-0.18,-118.906,HR2479,,,,TO AMEND H.R. 2479 BY PROHIBITING ANY U.S. AGENCY AVAILING FUNDS TO THE AMERICAN INSTITUTE IN TAIWAN WITHOUT CONGRESSIONAL AUTHORIZATION. (MOTION PASSED)
96,House,34,1979-03-13,,,349,55,0.394,0.013,0.198,0.326,-92.086,HR2479,,,,TO PASS H.R. 2479. (MOTION PASSED)
96,House,35,1979-03-14,,,337,73,0.353,0.087,0.147,0.072,-138.331,HRES114,,,,"TO AGREE TO H. RES. 114, PROVIDING FUNDS FOR THE EXPENSES OF A TASK FORCE ON PENSIONS FOR THE COMITTEE ON EDUCATION AND LABOR. (MOTION PASSED)"
96,House,36,1979-03-15,,,211,208,-0.137,-0.015,0.332,0.065,-74.688,HRES157,,,,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 157, THE RULE PROVIDING FOR FLOOR CONSIDERATION OF H.R. 2534.  (SEE RC 41) (MOTION PASSED)"
96,House,37,1979-03-15,,,221,203,-0.138,-0.037,0.262,-0.125,-97.372,HR2534,,,,"TO PASS H.R. 2534, PROVIDING FOR A TEMPORARY INCREASE IN THE PUBLIC DEBT LIMIT. (MOTION PASSED)"
96,House,38,1979-03-20,,,274,142,-0.253,0.882,0.095,0.242,-207.566,HR1301,,,,"TO SUSPEND THE RULES AND PASS H.R. 1301, A BILL TO PERMIT THE SENDING OF AMERICAN LOTTERY MATERIALS TO FOREIGN COUNTRIES THAT DON'T HAVE AUTHORIZED LOTTERIES.  (MOTION FAILED; 2/3 REQUIRED)"
96,House,39,1979-03-20,,,208,201,-0.101,0.01,0.129,0.096,-183.466,HRES118,,,,"TO AGREE TO H. RES. 118, A RESOLUTION ESTABLISHING A SELECT COMMITTEE ON COMMITTEES. (MOTION PASSED)"
96,House,40,1979-03-20,,,306,102,0.212,-0.012,0.187,0.102,-114.537,HRES156,,,,"TO AGREE TO H. RES. 156, THE RULE PERMITTING HOUSE CONSIDERATION OF H.R. 2283, A BILL TO EXTEND THE AUTHORITY OF THE COUNCIL ON WAGE AND PRICE STABILITY.  (MOTION PASSED)"
96,House,41,1979-03-20,,,132,285,-0.302,-0.041,0.205,0.179,-133.17,HR2283,,,,"TO AGREE TO A COMMITTEE AMENDMENT TO H.R. 2283, A BILL EXTENDING THE WAGE AND PRICE COUNCIL.  THE COMMITTEE AMENDMENT PROVIDES FOR REGIONAL HEARINGS AND ENLISTS THE PUBLIC'S HELP IN MONITORING THE COUNCIL'S PROGRAMS. (MOTION FAILED)"
96,House,42,1979-03-20,,,254,161,-0.237,-0.039,-0.218,-0.099,-131.842,HR2283,,,,"TO AMEND H.R. 2283, A BILL TO EXTEND THE WAGE AND PRICE COUNCIL, BY EXTENDING  THE COUNCIL FOR ONE YEAR RATHER THAN THE PROPOSED TWO YEARS. (MOTION PASSED)"
96,House,43,1979-03-21,,,247,177,0.023,-0.155,0.186,0.167,-132.329,HR2283,,,,"TO PASS H.R. 2283, A BILL AMENDING THE COUNCIL ON WAGE AND PRICE STABILITY ACT AND EXTENDING THE COUNCIL'S AUTHORITY TO SEPTEMBER 30, 1981. (MOTION PASSED)"
96,House,44,1979-03-21,,,338,75,0.791,0.304,0.109,-0.161,-189.505,HRES13,,,,"TO AGREE TO H. RES. 13, PROVIDING FOR THE ESTABLISHMENT OF A SELECT COMMITTEE ON NARCOTICS ABUSE AND CONTROL. (MOTION PASSED)"
96,House,45,1979-03-21,,,187,215,0.04,-0.329,0.062,0.194,-238.832,HRES38,,,,"TO AGREE TO H. RES. 38, ESTABLISHING A SELECT COMMITTEE ON POPULATION. (MOTION FAILED)"
96,House,46,1979-03-22,,,300,100,0.227,0.007,0.216,0.441,-103.625,HR2774,,,,"TO AGREE TO H.R. 2774, AUTHORIZING APPROPRIATIONS FOR ARMS CONTROL AND DISARMAMENT. (MOTION PASSED)"
96,House,47,1979-03-22,,,289,100,0.229,0.186,0.169,-0.045,-120.729,HRES86,,,,"TO AGREE TO H. RES. 86, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND STUDIES CONDUCTED BY THE JUDICIARY COMMITTEE. (MOTION PASSED)"
96,House,48,1979-03-22,,,290,109,0.19,-0.096,0.154,-0.108,-132.053,HRES134,,,,"TO AGREE TO H. RES. 134, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND STUDIES CONDUCTED BY THE COMITTEE ON SCIENCE AND TECHNOLOGY. (MOTION PASSED)"
96,House,49,1979-03-22,,,261,138,0.098,0.09,0.16,-0.076,-134.241,HRES139,,,,"TO AGREE TO H. RES. 139, PROVIDING FOR THE EXPENSES OF STUDIES AND INVESTIGATIONS CONDUCTED BY THE COMMITTEE ON INTERIOR AND INSULAR AFFAIRS. (MOTION PASSED)"
96,House,50,1979-03-22,,,272,127,0.143,0.268,0.178,-0.09,-117.768,HRES140,,,,"TO AGREE TO H. RES. 140, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND FUNCTIONS CONDUCTED BY THE COMITTEE ON GOVERNMENT OPERATIONS. (MOTION PASSED)"
96,House,51,1979-03-22,,,253,148,0.053,0.689,0.186,-0.022,-130.7,HRES123,,,,"TO AGREE TO H. RES. 123, PROVIDING FOR THE EXPENSES OF INVESTIGATIONS AND STUDIES CONDUCTED BY THE COMMITTEE ON POST OFFICE AND CIVIL SERVICE. (MOTION PASSED)"
96,House,52,1979-03-27,,,367,4,0.0,0.0,0.0,0.0,0.0,HR3091,,,,"TO SUSPEND THE RULES AND PASS H.R. 3091, A BILL TO EXTEND FOR ONE YEAR THE PROVISIONS OF LAW RELATING TO THE BUSINESS EXPENSES OF STATE LEGISLATORS. (MOTION PASSED; 2/3 REQUIRED)"
96,House,53,1979-03-27,,,233,186,0.132,-0.991,-0.069,-0.124,-255.33,HR2439,,,,"TO ORDER THE PREVIOUS QUESTION ON THE SMITH MOTION TO RECOMMIT THE CONFERENCE REPORT ON H.R. 2439, A BUDGET RECISSION BILL. (MOTION PASSED)"
96,House,54,1979-03-27,,,225,183,-0.212,0.148,-0.19,-0.318,-134.759,HR2729,,,,"TO AMEND H.R. 2729, A BILL TO AUTHORIZE APPROPRIATIONS FOR THE NATIONAL SCIENCE FOUNDATION, BY REDUCING THE FUNDS AUTHORIZED FOR BIOLOGICAL, BEHAVIORAL, AND SOCIAL SCIENCES BY $14 MILLION. (MOTION PASSED)"
96,House,55,1979-03-27,,,184,230,-0.059,0.046,-0.188,0.077,-122.379,HR2729,,,,"TO AMEND H.R. 2729, A BILL TO AUTHORIZE APPROPRIATIONS FOR THE NSF, BY BY PROHIBITING THE USE OF FUNDS TO TRANSFER NSF EDUCATIONAL PROGRAMS TO OTHER AGENCIES. (MOTION FAILED)"
96,House,56,1979-03-28,,,343,51,0.464,-0.164,0.222,0.385,-80.636,HR2479,,,,"TO ADOPT THE CONFERENCE REPORT ON H.R. 2479, A BILL TO AUTHORIZE APPROPRIATIONS FOR THE NATIONAL SCIENCE FOUNDATION. (MOTION PASSED)"
96,House,57,1979-03-28,,,356,40,-0.154,-0.884,-0.061,-0.455,-100.456,HR1787,,,,"TO PASS H.R. 1787, A BILL TO AUTHORIZE A SUPPLEMENTAL APPROPRIATION TO THE NATIONAL AERONAUTICS AND SPACE ADMINISTRATION FOR RESEARCH AND DEVELOPMENT. (MOTION PASSED)"
96,House,58,1979-03-28,,,140,246,-0.401,0.226,0.112,0.268,-181.152,HR1786,,,,"TO AMEND H.R. 1786, A BILL TO AUTHORIZE APPROPRIATIONS FOR NASA FOR RESEARCH AND CONSTRUCTION OF FACILITIES, BY REDUCING THE AERONAUTICAL RESEARCH AUTHORIZATION AND PROHIBITING USE OF FUNDS FOR SUPERSONIC TRANSPORT RESEARCH. (MOTION FAILED)"
96,House,59,1979-03-28,,,325,58,-0.718,0.121,-0.16,-0.454,-115.907,HR1786,,,,"TO PASS H.R. 1786, A BILL TO AUTHORIZE APPROPRIATIONS FOR NASA FOR RESEARCH AND CONSTRUCTION OF FACILITIES. (MOTION PASSED)"
96,House,60,1979-03-29,,,283,131,-0.346,0.223,-0.207,-0.17,-134.901,HR3173,,,,"TO AMEND H.R. 3173, A BILL TO AMEND THE FOREIGN ASSISTANCE ACT OF 1961 AND THE ARMS CONTROL ACT AUTHORIZING INTERNATIONAL SECURITY ASSISTANCE PROGRAMS FOR FISCAL 1980. THE BAUMAN AMENDMENT PROHIBITS THE USE OF AUTHORIZED FUNDS FOR PANAMA OR ITS AGENCIES. (MOTION PASSED)"
96,House,61,1979-03-29,,,205,185,-0.015,1.0,-0.065,0.045,-245.855,HR3173,,,,"TO AMEND H.R. 3173, THE SECURITY ASSISTANCE AUTHORIZATION BILL BY REDUCING THE AUTHORIZATION PERIOD FROM TWO YEARS TO ONE YEAR. (MOTION PASSED)"
96,House,62,1979-03-29,,,194,174,0.129,-0.263,-0.025,-0.176,-240.456,HRES53,,,,"TO AGREE TO H. RES. 53, A BILL PROVIDING FOR THE ESTABLISHMENT OF A SELECT COMMITTEE ON THE OUTER CONTINENTAL (MOTION PASSED)"
96,House,63,1979-04-02,,,339,0,0.0,0.0,0.0,0.0,0.0,HJR199,,,,"TO SUSPEND THE RULES AND PASS H. J. RES. 199, AMENDING P L 95-498 BY ADDING A RANGE AND TOWNSHIP HEADING FROM A LAND DESCRIPTION OF THE SANTA ANA PUEBLO INDIANS. (MOTION PASSED:2/3 REQUIRED)"
96,House,64,1979-04-02,,,237,179,-0.089,0.024,1.049,-0.413,-51.102,HRES183,,,,"TO ORDER THE PREVIOUS QUESTION ON H. RES. 183, A RESOLUTION TO CONCUR IN SENATE AMENDMENTS TO H.R. 2534, PROVIDING FOR A TEMPORARY INCREASE IN THE PUBLIC DEBT LIMIT. (MOTION PASSED)"
96,House,65,1979-04-02,,,231,183,-0.084,0.007,0.24,-0.104,-93.086,HRES183,,,,"TO AGREE TO H. RES. 183, A RESOLUTION TO CONCUR IN SENATE AMENDMENTS TO H.R. 2534, THE BILL PROVIDING FOR A TEMPORARY INCREASE IN THE PUBLIC DEBT LIMIT. (MOTION PASSED)"
96,House,66,1979-04-03,,,373,16,0.55,0.339,0.183,0.355,-47.585,HR595,,,,"TO PASS H.R. 595, AUTHORIZING THE ADMINISTRATOR OF GENERAL SERVICES TO DISPOSE OF 35,000 LONG TONS OF TIN IN NATIONAL STOCKPILES AND PROVIDING FOR THE DEPOSIT OF MONEY FROM THE SALE. (MOTION PASSED)"
96,House,67,1979-04-04,,,175,223,-0.256,0.742,-0.091,-0.169,-224.549,HR3324,,,,"TO AGREE TO THE MINISH SUBSTITUTE AMENDMENT FOR THE HARSHA AMENDMENT TO H.R. 3324, A BILL AUTHORIZING APPROPRIATIONS FOR FOREIGN ECONOMIC ASSISTANCE AND THE PEACE CORPS FOR FISCAL 1980 AND 1981.  THE MINISH SUBSTITUTE SOUGHT TO PROHIBIT DEVELOPMENT ASSISTANCE TO OPEC COUNTRIES (WHICH INCLUDES NIGERIA) UNLESS THE PRESIDENT DETERMINES AND REPORTS TO CONGRESS THAT SUCH ASSISTANCE WOULD BE IN THE NATIONAL INTEREST.  UNDER THE SAME CONDITIONS, THE HARSHA AMENDMENT PROHIBITED ASSISTANCE TO NIGERIA. (MOTION FAILED)"
96,House,68,1979-04-05,,,245,163,-0.27,0.963,-0.144,-0.033,-201.771,HR3324,,,,TO AMEND H.R. 3324 BY MAKING AUTHORIATIONS FOR ONE YEAR RATHER THAN THE TWO YEARS PROPOSED IN THE BILL. (MOTION PASSED)
96,House,69,1979-04-05,,,254,158,-0.277,0.121,-0.2,-0.412,-131.697,HR3324,,,,TO AMEND H.R. 3324 BY PROHIBITING DEVELOPMENT ASSISTANCE TO THE REPUBLIC OF PANAMA. (MOTION PASSED)
96,House,70,1979-04-05,,,110,256,-0.276,-0.197,0.096,0.431,-151.817,HR3324,,,,TO AMEND H.R. 3324 BY ELIMINATING THE RICE PROGRAM IN ZAIRE THAT IS ADMINISTERED BY THE GOVERNMENT OF ZAIRE AND REPLACING IT WITH A PROGRAM ADMINISTERED BY PRIVATE VOLUNTARY ORGANIZATIONS. (MOTION FAILED)
96,House,71,1979-04-05,,,211,111,-0.752,-0.538,-0.007,-0.22,-201.825,HRES195,,,,"TO AGREE TO H. RES. 195, PROVIDING FUNDS FOR THE SELECT COMMITTEE ON THE OUTER CONTINENTAL SHELF. (MOTION PASSED)"
96,House,72,1979-04-09,,,195,177,0.028,1.0,0.094,-0.047,-213.526,HR3324,,,,"TO AMEND THE DERWINSKI AMENDMENT TO H.R. 3324.  THE DERWINSKI AMENDMENT PROHIBITS ASSISTANCE TO SYRIA, WHILE THE HAMILTON AMENDMENT PERMITS ASSISTANCE TO SYRIA IF THE PRESIDENT DETERMINES THAT SUCH IS IN THE U.S. NATIONAL INTEREST. (MOTION PASSED)"
96,House,73,1979-04-09,,,245,155,0.018,0.054,0.202,0.211,-111.144,HR3324,,,,TO AMEND THE BAUMAN AMENDMENT TO H.R. 3324.  THE SOLARZ AMENDMENT DELETES LANGUAGE FROM THE BAUMAN AMENDMENT THAT PROVIDES FOR IMPARTIAL OBSERVERS AT ELECTIONS IN SOUTHERN AFRICA AND A $20 MILLION GRANT IN AID FROM THE U.S. TO RHODESIA AFTER THE APR. 1979 ELECTIONS IN THAT COUNTRY. (MOTION PASSED)
96,House,74,1979-04-09,,,198,193,-0.081,-0.127,-0.231,-0.337,-102.006,HR3324,,,,"TO AMEND THE AMENDED BAUMAN AMENDMENT TO H.R. 3324, REINSTATING LANGUAGE SIMILIAR TO THAT DELETED BY THE SOLARZ AMENDMENT TO THE BAUMAN AMENNDMENT (SEE RC 83) PROVIDING FOR IMPARTIAL OBSERVERS AT ELECTIONS IN SOUTHERN AFRICA, AND $20 MILLION WHICH COULD BE MADE AVAILABLE TO RHODESIA BUT IS NOT REQUIRED. (MOTION PASSED)"
96,House,75,1979-04-09,,,186,200,-0.049,-0.149,-0.277,-0.398,-83.182,HR3324,,,,"TO AMEND H.R. 3324 BY AUTHORIZING $68 MILLION IN ECONOMIC ASSISTANCE TO SOUTHERN AFRICA, PROVIDING ELECTION OBSERVERS IN SOUTHERN AFRICA, AND EARMARKING $20 MILLION IN AID TO RHODESIA THAT COULD BE MADE AVAILABLE AFTER ITS APR. 1979 ELECTIONS. (MOTION FAILED)"
96,House,76,1979-04-09,,,136,239,0.123,-0.052,-0.128,-0.271,-160.533,HR3324,,,,TO AMEND H.R. 3324 BY STRIKING LANGUAGE ESTABLISHING THE INSTITUTE FOR SCIENTIFIC AND TECHNOLOGICAL COOPERATION. (MOTION FAILED)
96,House,77,1979-04-10,,,367,1,0.0,0.0,0.0,0.0,0.0,HR3324,,,,THAT THE HOUSE RESOLVE ITSELF INTO THE COMMITTEE OF THE WHOLE FOR CONSIDERATION OF H.R. 3324. (MOTION PASSED)
96,House,78,1979-04-10,,,279,119,-0.163,-0.962,-0.099,-0.145,-198.391,HR3324,,,,TO AMEND H.R. 3324 BY REMOVING THE PEACE CORPS FROM ACTION AND ESTABLISHING AN AUTONOMOUS PEACE CORPS WITHIN THE PROPOSED INTERNATIONAL DEVELOPMENT COOPERATION AGENCY. (MOTION PASSED)
96,House,79,1979-04-10,,,259,135,0.14,0.158,0.097,0.088,-193.697,HR3324,,,,"TO AGREE TO A SUBSTITUTE FOR THE BAUMAN AMENDMENT TO H.R. 3324.  THE BAUMAN AMENDMENT REDUCES AUTHORIZED FUNDS BY 10% EXCEPT FOR FUNDS AUTHORIZED TO AMERICAN SCHOOLS AND HOSPITALS ABROAD, THE FOOD FOR PEACE PROGRAM, AND THE MIDDLE EAST PROGRAMS.  THE BROOMFIELD SUBSTITUTE REDUCES AUTHORIZATIONS BY 5% EXCEPT FOR THE EXCEPTIONS PROVIDED FOR IN THE BAUMAN AMENDMENT. (MOTION PASSED)"
96,House,80,1979-04-10,,,318,78,-0.496,0.301,-0.273,-0.322,-95.263,HR3324,,,,TO AMEND H.R. 3324 BY REDUCING AUTHORIZED FUNDS BY 5% WITH SEVERAL EXCEPTIONS.  (SEE RC 89) (MOTION PASSED)
96,House,81,1979-04-10,,,225,177,-0.241,0.396,0.18,0.565,-127.898,HR3324,,,,TO PASS H.R. 3324. (MOTION PASSED)
96,House,82,1979-04-10,,,360,8,0.0,0.0,0.0,0.0,0.0,HRES217,,,,"TO AGREE TO H. RES. 217, THE RULE PROVIDING FOR CONSIDERATION OF H.R. 3363 DEALING WITH STATE DEPARTMENT AUTHORIZATIONS FOR FISCAL YEARS 1980 AND 1981. (MOTION PASSED)"
96,House,83,1979-04-10,,,334,15,0.602,0.798,0.242,0.028,-39.964,HR3363,,,,THAT THE HOUSE RESOLVE ITSELF INTO THE COMMITTEE OF THE WHOLE FOR THE CONSIDERATION OF H.R. 3363. (MOTION PASSED)
96,House,84,1979-04-24,,,271,121,-0.236,0.942,0.097,0.269,-187.18,HR1301,,,,"TO PASS H.R. 1301, AMENDING TITLE 18 OF THE U.S. CODE TO ALLOW THE TRANSPORTATION TO A FOREIGN COUNTRY OF MATERIAL CONCERNING A LOTTERY AUTHORIZED BY THAT FOREIGN COUNTRY. (MOTION PASSED)"
96,House,85,1979-04-24,,,191,220,-0.046,0.017,-0.188,-0.386,-132.042,HR3363,,,,TO AMEND H.R. 3363 BY ELIMINATING THE TECHNICAL ASSISTANCE PROGRAMS AUTHORIZATION OF $41 MILLION. (MOTION FAILED)
96,House,86,1979-04-24,,,213,203,-0.277,0.497,-0.163,-0.297,-166.918,HR3363,,,,TO AMEND H.R. 3363 BY LIMITING EXPENDITURE OF ALL FUNDS AUTHORIZED  TO 90%.  (MOTION PASSED)
96,House,87,1979-04-24,,,203,210,-0.227,0.482,-0.168,-0.278,-160.923,HR3363,,,,TO AGREE TO THE ASHBROOK AMENDMENT TO H.R. 3363 THAT WAS ADOPTED IN THE COMMITTEE OF THE WHOLE (SEE RC 96). (MOTION FAILED)
96,House,88,1979-04-24,,,267,138,0.086,-0.165,0.239,-0.079,-82.445,HR3363,,,,TO ORDER THE PREVIOUS QUESTION ON RECOMMITTING H.R. 3363 TO THE COMMITTEE ON FOREIGN AFFAIRS. (MOTION PASSED)
