congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
99,House,20,1985-02-28,,,296,117,0.262,0.81,0.141,0.01,-174.951,,,,,"TO PASS H R 1189, A BILL PROVIDING $1 BILLION IN ADDITIONAL EMERGENCY CREDIT TO FARM PRODUCERS; PROVIDING FUNDS TO FOREGO FORECLOSURE AND DEFER PAYMENT OF INDEBTEDNESS; AND DETERMINING DAMAGES CAUSED BY EMBARGOES ON THE SALE AND DELIVERY OF AGRICULTURAL COMMODITIES, EITHER THROUGH DIRECT EMBARGO OR FAILURE TO SELL COMPETITIVELY.  (MOTION PASSED)"
99,House,21,1985-02-28,,,393,4,0.0,0.0,0.0,0.0,0.0,,,,,"TO PASS H R 1251, A BILL APPORTIONING ONE-HALF OF THE FUNDS FOR CONSTRUCTION OF THE NATIONAL SYSTEM OF INTERSTATE AND DEFENSE HIGHWAYS FOR FISCAL YEARS 1985 AND 1986 AND SUBSTITUTING HIGHWAY AND TRANSIT PROJECTS FOR FISCAL YEARS 1984 AND 1985.  (MOTION PASSED)"
99,House,22,1985-03-04,,,203,87,-0.175,-0.984,0.127,-0.442,-113.012,,,,,"TO APPROVE THE JOURNAL OF THURSDAY, FEBRUARY 28, 1985. (MOTION PASSED)"
99,House,23,1985-03-04,,,170,168,0.012,0.031,0.445,-0.305,-21.848,,,,,TO REFER H  RES  97 TO THE COMMITTEE ON HOUSE ADMINISTRATION.  H  RES  97 PERTAINS TO THE SEATING OF RICHARD D. MCINTYRE.  (MOTION PASSED)
99,House,24,1985-03-04,,,240,185,0.023,-0.057,0.271,-0.379,-48.55,,,,,TO ORDER THE PREVIOUS QUESTION ON H R 1096.  H R 1096 AUTHORIZES APPROPRIATIONS FOR FAMINE RELIEF AND RECOVERY IN AFRICA.  (MOTION PASSED)
99,House,25,1985-03-06,,,257,169,0.189,0.468,0.168,-0.145,-136.353,,,,,"TO AGREE TO H  RES  92 TOGETHER WITH A SENATE AMENDMENT TO H R 1096. H  RES  92 PROVIDES FOR THE CONSIDERATION OF H R 1096, A BILL AUTHORIZING APPROPRIATIONS FOR FAMINE RELIEF AND RECOVERY IN AFRICA.  THE SENATE AMENDMENT AUTHORIZES $1.85 BILLION IN ADDITIONAL FARM CREDIT ASSISTANCE; AUTHORIZES $100 MILLION TO PAY FOR HALF OF THE INTEREST WRITE DOWN BY BANKS PARTICIPATING IN THE LOAN GUARANTEE PROGRAM; AND PROVIDES FOR ADVANCE CROP LOANS.  (MOTION PASSED)"
99,House,26,1985-03-06,,,232,145,0.021,-0.444,0.224,-0.422,-70.85,,,,,"TO APPROVE THE JOURNAL OF TUESDAY, MARCH 5, 1985.  (MOTION PASSED)"
99,House,27,1985-03-07,,,245,162,-0.053,-0.456,0.206,-0.485,-77.846,,,,,"TO APPROVE THE JOURNAL OF WEDNESDAY, MARCH 6, 1985.  (MOTION PASSED)"
99,House,28,1985-03-07,,,289,126,0.227,0.038,0.131,0.115,-171.808,,,,,"TO AGREE TO  H RES 20,  A MEASURE ESTABLISHING THE SELECT COMMITTEE ON HUNGER.  (MOTION PASSED)"
99,House,29,1985-03-07,,,314,96,0.404,-0.256,0.109,-0.01,-186.106,,,,,"TO AGREE TO H  RES  22, A MEASURE ESTABLISHING THE SELECT COMMITTEE ON NARCOTICS ABUSE AND CONTROL.  (MOTION PASSED)"
99,House,30,1985-03-19,,,228,154,0.211,0.197,0.302,-0.657,-51.537,,,,,"TO APPROVE THE JOURNAL OF THURSDAY, MARCH 7, 1985. (MOTION PASSED)"
99,House,31,1985-03-19,,,270,135,0.18,0.081,0.146,0.02,-152.348,,,,,"TO SUSPEND THE RULES AND PASS H R 1025, A BILL AUTHORIZING APPROPRIATIONS TO CARRY OUT THE ANADROMOUS FISH CONSERVATION ACT DURING FISCAL YEARS 1986, 1987, AND 1988.  (MOTION PASSED;2/3 REQUIRED)"
99,House,32,1985-03-19,,,254,151,0.132,-0.007,0.137,-0.009,-160.232,,,,,"TO SUSPEND THE RULES AND PASS H R 1028, A BILL PROMOTING AND ENCOURAGING MANAGEMENT OF PRIORITY INTERJURISDICTIONAL FISHERY RESOURCES.  (MOTION PASSED;2/3 REQUIRED)"
99,House,33,1985-03-26,,,254,160,0.112,-0.138,0.152,-0.053,-144.665,,,,,"TO ADOPT H R100, A BILL AUTHORIZING A 4.45% INCREASE IN FUNDING FOR HOUSE COMMITTEES.  (MOTION PASSED.)"
99,House,34,1985-03-26,,,220,213,-0.06,0.005,-0.212,-0.445,-121.287,,,,,"TO PASS H.J.RES.180, TO APPROVE THE OBLIGATION OF FUNDS AVAILABLE DURING FISCAL YEAR 1985 FOR THE PROCUREMENT OF ADDITIONAL OPERATIONAL MX MISSILES.  (MOTION PASSED.)"
99,House,35,1985-03-28,,,271,138,-0.232,-0.973,0.18,-0.494,-118.502,,,,,"TO APPROVE THE JOURNAL OF WEDNESDAY, MARCH 27, 1985. (MOTION PASSED)"
99,House,36,1985-03-28,,,220,213,-0.06,0.005,-0.212,-0.445,-121.287,,,,,"TO PASS H. J. RES. 181, A BILL APPROVING THE OBLIGATION AND AVAILABILITY OF PRIOR YEAR UNOBLIGATED BALANCES MADE AVAILABLE FOR FISCAL YEAR 1985 FOR THE PROCUREMENT OF ADDITIONAL OPERATIONAL MX MISSILES.  (MOTION PASSED)"
99,House,37,1985-04-02,,,244,161,-0.004,-0.322,0.206,-0.439,-76.534,,,,,"TO APPROVE THE JOURNAL OF MONDAY, APRIL 1, 1985.  (MOTION PASSED)"
99,House,38,1985-04-02,,,244,186,0.012,-0.002,0.457,-0.322,-27.302,,,,,TO REFER H  RES  21 TO THE COMMITTEE ON HOUSE ADMINISTRATION.  H  RES  21 PROVIDES FOR THE SEATING OF RICHARD D. MCINTYRE. (MOTION PASSED)
99,House,39,1985-04-02,,,405,19,0.543,0.06,0.333,0.177,-37.751,,,,,"TO AGREE TO THE CONFERENCE REPORT ON H R 1239, A BILL MAKING URGENT SUPPLEMENTAL APPROPRIATIONS FOR THE FISCAL YEAR ENDING SEPTEMBER 30, 1985, FOR EMERGENCY FAMINE RELIEF AND RECOVERY IN AFRICA.  (MOTION PASSED)"
99,House,40,1985-04-02,,,351,71,0.411,-0.044,0.28,-0.204,-90.202,,,,,"TO SUSPEND THE RULES AND PASS H R 1373, A BILL DESIGNATING THE WILDERNESS IN THE POINT REYES NATIONAL SEASHORE IN CALIFORNIA AS THE PHILLIP BURTON WILDERNESS.  (MOTION PASSED;2/3 REQUIRED)"
99,House,41,1985-04-02,,,420,1,0.0,0.0,0.0,0.0,0.0,,,,,"TO SUSPEND THE RULES AND PASS H R 1869, A BILL REPEALING THE CONTEMPORANEOUS RECORDKEEPING REQUIREMENTS ADDED BY THE TAX REFORM ACT OF 1984.  (MOTION PASSED;2/3 REQUIRED)"
99,House,42,1985-04-02,,,400,19,0.625,0.359,0.228,0.011,-56.258,,,,,"TO SUSPEND THE RULES TO PASS H  CON  RES  107, A BILL EXPRESSING THE SENSE OF THE CONGRESS THAT THE PRESIDENT TAKE ACTION TO REDUCE THE GROWING UNITED STATES MERCHANDISE TRADE DEFICIT AND THAT HE TAKE ACTION TO RESPOND TO UNFAIR INTERNATIONAL TRADE PRACTICES OF JAPAN.  (MOTION PASSED)"
99,House,43,1985-04-02,,,248,155,-0.116,-0.562,0.215,-0.554,-77.06,,,,,"TO APPROVE THE JOURNAL OF TUESDAY, APRIL 2, 1985.  (MOTION PASSED)"
99,House,44,1985-04-03,,,289,127,-0.471,-0.063,-0.073,-0.346,-213.316,,,,,TO AMEND THE MEYERS AMENDMENT TO H R 1714 WITH AN AMENDMENT IN THE NATURE OF A SUBSTITUTE.  THE WALKER SUBSTITUTE REDUCES RESEARCH AND PROGRAM MAMAGEMENT AUTHORIZATION BY $45 MILLION.   (MOTION PASSED)
99,House,45,1985-04-03,,,206,202,0.152,0.931,-0.188,0.23,-133.371,,,,,TO AMEND H R 1714 TO CHANGE THE SHUTTLE PRICING POLICY FOR COMMERCIAL AND FOREIGN USES.  (MOTION PASSED)
99,House,46,1985-04-03,,,370,36,-0.673,-0.298,-0.14,-0.125,-115.626,,,,,TO AMEND H R 1714 TO REDUCE THE TOTAL NASA AUTHORIZATION LEVEL TO $7.51 BILLION.  (MOTION PASSED)
99,House,47,1985-04-03,,,397,3,0.0,0.0,0.0,0.0,0.0,,,,,TO PASS H R 1714. (MOTION PASSED)
99,House,48,1985-04-16,,,397,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO SUSPEND THE RULES AND PASS S. J. RES. 15, A MEASURE DESIGNATING MAY 7, 1985, AS HELSINKI HUMAN RIGHTS DAY. (MOTION PASSED;2/3 REQUIRED)"
99,House,49,1985-04-16,,,394,2,0.0,0.0,0.0,0.0,0.0,,,,,"TO SUSPEND THE RULES AND PASS H  CON  RES  110, A MEASURE EXPRESSING THE SENSE OF THE CONGRESS THAT THE AUTHORITIES IN TAIWAN SHOULD CONTINUE TO COOPERATE FULLY IN THE CASE OF HENRY LIU AND THAT AN EXTRADITION AGREEMENT SHOULD BE CONCLUDED BETWEEN THE AMERICAN INSTITUTE IN TAIWAN AND THE COORDINATION COUNCIL FOR NORTH AMERICAN AFFAIRS.  (MOTION PASSED;2/3 REQUIRED)"
99,House,50,1985-04-17,,,411,4,0.0,0.0,0.0,0.0,0.0,,,,,"TO AMEND H R 1210, A BILL AUTHORIZING $1.6 BILLION TO THE NATIONAL SCIENCE FOUNDATION.  THE WALKER AMENDMENT REDUCES THE TOTAL AUTHORIZATION LEVEL TO $1.5 BILLION AND ALLOCATES THE FUNDING LEVELS IN THE VARIOUS FUNCTIONS.  (MOTION PASSED)"
99,House,51,1985-04-18,,,200,204,-0.057,0.524,-0.204,-0.004,-113.29,,,,,"TO AMEND THE WALGREN AMENDMENT TO H R 1617, A BILL AUTHORIZING $143.9 MILLION IN APPROPRIATIONS TO THE SECRETARY OF COMMERCE FOR THE PROGRAMS OF THE NATIONAL BUREAU OF STANDARDS FOR FISCAL YEARS 1986 AND 1987. THE WALGREN AMENDMENT REDUCES THE TOTAL AUTHORIZATION LEVEL TO $127.8 MILLION AND REALLOCATES FUNDS AMONG THE VARIOUS FUNCTIONS.  THE WALKER AMENDMENT REDUCES THE TOTAL AUTHORIZATION LEVEL TO $122.5 MILLION.  (MOTION FAILED)"
99,House,52,1985-04-18,,,399,2,0.0,0.0,0.0,0.0,0.0,,,,,"TO AMEND H R 1617, A BILL AUTHORIZING $143.9 MILLION IN APPROPRIATIONS TO THE SECRETARY OF COMMERCE FOR THE PROGRAMS OF THE NATIONAL BUREAU OF STANDARDS FOR FISCAL YEARS 1986 AND 1987.  THE WALGREN AMENDMENT REDUCES THE TOTAL AUTHORIZATION LEVEL TO $127.8 MILLION AND REALLOCATES FUNDS AMONG THE VARIOUS FUNCTIONS.  (MOTION PASSED)"
99,House,53,1985-04-22,,,284,106,0.286,-0.207,0.234,0.107,-95.512,,,,,"TO PASS H R 1617, A BILL AUTHORIZING $143.9 MILLION IN APPROPRIATIONS TO THE SECRETARY OF COMMERCE FOR THE PROGRAMS OF THE NATIONAL BUREAU OF STANDARDS FOR FISCAL YEARS 1986 AND 1987.  (MOTION PASSED)"
99,House,54,1985-04-22,,,205,117,-0.233,-0.684,0.228,-0.791,-62.155,,,,,"TO APPROVE THE JOURNAL OF THURSDAY, APRIL 18, 1985.  (MOTION PASSED)"
99,House,55,1985-04-22,,,397,2,0.0,0.0,0.0,0.0,0.0,,,,,"TO SUSPEND THE RULES AND PASS H  RES  125, A MEASURE CONDEMNING THE GOVERNMENT OF THE SOVIET UNION FOR THE MURDER OF MAJOR ARTHUR D. NICHOLSON, JUNIOR, AND ACTIONS CLEARLY INCONSISTENT WITH THE 1947 MILITARY LIAISON MISSIONS AGREEMENT. (MOTION PASSED;2/3 REQUIRED)"
99,House,56,1985-04-22,,,195,210,-0.246,0.379,0.263,0.644,-101.702,,,,,"TO SUSPEND THE RULES AND PASS H  CON  RES  52, A MEASURE CALLING FOR THE RESTORATION OF DEMOCRACY IN CHILE.  (MOTION FAILED;2/3 REQUIRED)"
99,House,57,1985-04-23,,,289,129,0.247,0.077,0.177,-0.084,-121.321,,,,,"TO AGREE TO H  RES  136, THE RULE UNDER WHICH H. J. RES. 239 IS TO BE CONSIDERED.  H. J. RES. 239 APPROVES THE OBLIGATION OF FUNDS AVAILABLE UNDER PUBLIC LAW 98-473 FOR SUPPORTING MILITARY OR PARAMILITARY OPERATIONS IN NICARAGUA.  (MOTION PASSED)"
99,House,58,1985-04-23,,,182,249,0.109,-0.155,-0.261,-0.558,-102.975,,,,,"TO PASS H. J. RES. 239, A BILL APPROVING THE OBLIGATION OF FUNDS AVAILABLE UNDER PUBLIC LAW 98-473 FOR SUPPORTING MILITARY OR PARAMILITARY OPERATIONS IN NICARAGUA.  (MOTION FAILED)"
99,House,59,1985-04-24,,,236,172,0.157,0.114,0.313,-0.639,-45.146,,,,,"TO APPROVE THE JOURNAL OF MONDAY, APRIL 22 AND TUESDAY, APRIL 23.   (MOTION PA"
99,House,60,1985-04-24,,,221,208,-0.018,-0.12,0.248,0.247,-94.092,,,,,"TO AGREE TO AN AMENDMENT IN THE NATURE OF A SUBSTITUTE FOR H. J. RES. 247, A MEASURE PROVIDING UNITED STATES ASSISTANCE TO FOSTER PEACE AND NURTURE DEMOCRATIC INSTITUTIONS THROUGHOUT CENTRAL AMERICA.  THE HAMILTON SUBSTITUTE PROVIDES $10 MILLION FOR HUMANITARIAN ASSISTANCE TO NICARAGUAN REFUGEES TO BE DISTRIBUTED BY THE RED CROSS OR THE UNITED NATIONS, AND $4 MILLION FOR THE IMPLEMENTATION OF A CONTADORA PEACE AGREEMENT.  (MOTION PASSED)"
99,House,61,1985-04-24,,,215,217,-0.017,-0.126,-0.344,-0.517,-73.15,,,,,"TO AMEND THE HAMILTON SUBSTITUTE FOR H. J. RES. 247 WITH AN AMENDMENT IN THE NATURE OF A SUBSTITUTE.  H. J. RES. 247 PROVIDES UNITED STATES ASSISTANCE TO FOSTER PEACE AND NURTURE DEMOCRATIC INSTITUTIONS THROUGHOUT CENTRAL AMERICA. THE HAMILTON SUBSTITUTE PROVIDES $10 MILLION FOR HUMANITARIAN ASSISTANCE TO NICARAGUAN REFUGEES TO BE DISTRIBUTED BY THE RED CROSS OR THE UNITED NATIONS, AND $4 MILLION FOR THE IMPLEMENTATION OF A CONTADORA PEACE AGREEMENT.  THE MICHEL AMENDMENT PROVIDES $14 MILLION FOR HUMANITARIAN ASSISTANCE TO THE CONTRAS TO BE DISTRIBUTED BY THE U.S. AGENCY FOR INTERNATIONAL DEVELOPMENT.  (MOTION FAILED)"
99,House,62,1985-04-24,,,123,303,-0.038,0.999,0.079,-0.166,-227.137,,,,,"TO PASS H. J. RES. 247, A MEASURE PROVIDING FOR UNITED STATES ASSISTANCE TO FOSTER PEACE AND NURTURE DEMOCRATIC INSTITUTIONS THROUGHOUT CENTRAL AMERICA. (MOTION FAILED)"
99,House,63,1985-04-25,,,217,179,-0.021,-0.221,0.211,-0.384,-66.642,,,,,"TO APPROVE THE JOURNAL OF WEDNESDAY, APRIL 24, 1985. (MOTION PASSED)"
99,House,64,1985-04-25,,,354,14,-0.757,-0.262,-0.192,-0.016,-57.411,,,,,TO PERMIT WALKER TO READ FROM THE CONGRESSIONAL RECORD. (MOTION PASSED)
99,House,65,1985-04-25,,,385,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO AGREE TO H  RES  137, THE RULE UNDER WHICH H R 2068 IS TO BE CONSIDERED. H R 2068 AUTHORIZES APPROPRIATIONS FOR FISCAL YEARS 1986 AND 1987 FOR THE DEPARTMENT OF STATE, THE UNITED STATES INFORMATION AGENCY, AND THE BOARD OF INTERNATIONAL BROADCASTING.  (MOTION PASSED)"
99,House,66,1985-04-25,,,213,158,0.065,-0.089,0.298,-0.335,-35.957,,,,,"TO TABLE THE WALKER MOTION TO RECONSIDER THE VOTE THAT PASSED H  RES  137. H  RES  137 IS THE RULE TO CONSIDER H. R. 2068, A BILL THAT AUTHORIZES APPROPRIATIONS FOR FISCAL YEARS 1986 AND 1987 FOR THE STATE DPARTMENT, THE UNITED STATES INFORMATION AGENCY, AND THE BOARD OF INTERNATIONAL BROADCASTING.  (MOTION PASSED)"
99,House,67,1985-04-25,,,201,157,0.079,0.056,0.711,-0.744,-10.221,,,,,TO TABLE THE WEBER MOTION TO APPEAL THE RULING OF THE CHAIR THAT A MOTION TO MAKE A CORRECTION IN THE CONGRESSIONAL RECORD DID NOT RAISE A QUESTION OF PRIVILEGE.  (MOTION PASSED)
99,House,68,1985-04-25,,,202,154,0.095,-0.061,0.335,-0.49,-31.585,,,,,TO ADJOURN.  (MOTION PASSED)
99,House,69,1985-04-29,,,160,134,-0.181,-0.659,0.28,-0.541,-36.241,,,,,"TO APPROVE THE JOURNAL OF THURSDAY, APRIL 25, 1985.  (MOTION PASSED)"
99,House,70,1985-04-29,,,127,170,-0.118,-0.8,-0.311,0.528,-37.803,,,,,TO ADJOURN.  (MOTION FAILED)
99,House,71,1985-04-29,,,322,0,0.0,0.0,0.0,0.0,0.0,,,,,VOTE ON WHETHER A SECOND WILL BE ORDERED ON FASCELL'S MOTION TO SUSPEND THE RULES AND ADOPT H  RES  130.   (MOTION PASSED; 2/3 REQUIRED)
99,House,72,1985-04-29,,,329,1,0.0,0.0,0.0,0.0,0.0,,,,,VOTE ON WHETHER A SECOND WILL BE ORDERED ON FASCELL'S MOTION TO SUSPEND THE RULES AND ADOPT H  RES  130.  (MOTION PASSED;2/3 REQUIRED)
99,House,73,1985-04-30,,,232,173,0.151,0.12,0.314,-0.702,-41.728,,,,,"TO APPROVE THE JOURNAL OF MONDAY, APRIL 29, 1985.  (MOTION PASSED)"
99,House,74,1985-04-30,,,200,229,-0.04,0.096,-0.314,0.142,-53.315,,,,,"TO SUSPEND THE RULES AND PASS H  RES  148, A MEASURE DECLARING A VACANCY IN THE INDIANA EIGHTH CONGRSSIONAL DISTRICT.  (MOTION FAILED;2/3 REQUIRED)"
99,House,75,1985-04-30,,,424,4,0.0,0.0,0.0,0.0,0.0,,,,,"TO SUSPEND THE RULES AND PASS S. CON. RES. 37, A MEASURE PROVIDING FOR ACCEPTANCE OF A STATUE OF JEANETTE RANKIN PRESENTED BY THE STATE OF MONTANA FOR PLACEMENT IN NATIONAL STATUARY HALL.  (MOTION PASSED;2/3 REQUIRED)"
99,House,76,1985-04-30,,,391,26,0.511,0.324,0.231,0.142,-61.474,,,,,TO SUSPEND THE RULES AND PASS H  RES  130.  THE RESOLUTON URGES THE PRESIDENT TO PAY TRIBUTE TO APPROPRIATE SYMBOLS OF THE PRESENT DEMOCRACY IN THE FEDERAL REPUBLIC OF GERMANY AND NOT TO VISIT THE BITBURG CEMETERY
99,House,77,1985-04-30,,,231,187,0.026,0.199,0.364,-0.276,-33.886,,,,,"TO TABLE H  RES  151, A MEASURE DIRECTING THE COMMITTEE ON RULES TO UNDERTAKE AN INVESTIGATION CONCERNING PROXY VOTING. (MOTION PASSED)"
99,House,78,1985-04-30,,,239,174,0.058,-0.124,0.368,-0.473,-27.543,,,,,TO ADJOURN.  (MOTION PASSED)
99,House,79,1985-05-01,,,227,179,0.03,-0.132,0.425,-0.751,-22.56,,,,,"TO APPROVE THE JOURNAL OF TUESDAY, APRIL 30, 1985.  (MOTION PASSED)"
99,House,80,1985-05-01,,,183,243,0.032,-0.044,-0.651,0.582,-19.93,,,,,TO ADJOURN.  (MOTION FAILED)
99,House,81,1985-05-01,,,242,186,0.02,-0.004,0.734,-0.387,-20.648,,,,,"TO CONSIDER H  RES  146, A MEASURE RELATING TO THE ELECTION OF A REPRESENTATIVE FROM THE EIGHTH CONGRESSIONAL DISTRICT OF INDIANA.  (MOTION PASSED)"
99,House,82,1985-05-01,,,184,246,0.037,0.044,-0.354,0.41,-30.338,,,,,"TO RECOMMIT H  RES  146 TO THE COMMITTEE ON HOUSE ADMINISTRATION WITH INSTRUCTIONS THAT THE COMMITTEE BE DIRECTED TO COUNT THE OTHERWISE VALID UNNOTARIZED ABSENTEE BALLOTS IDENTIFIED BY THE TASK FORCE IN CERTAIN DESIGNATED COUNTIES, CERTIFY THE WINNER, AND REPORT THE FINDINGS TO THE HOUSE.  H  RES  146 RELATES TO THE ELECTION OF A REPRESENTATIVE FROM THE EIGHTH CONGRESSIONAL DISTRICT OF INDIANA.  (MOTION FAILED)"
99,House,83,1985-05-01,,,236,191,-0.013,0.007,0.354,-0.231,-38.833,,,,,"TO AGREE TO H  RES  146, A MEASURE RELATING TO THE ELECTION OF A REPRESENTATIVE FROM THE EIGHTH CONGRESSIONAL DISTRICT OF INDIANA.  (MOTION PASSED)"
99,House,84,1985-05-01,,,180,248,0.052,-0.048,-0.719,0.847,-12.605,,,,,TO ADJOURN.  (MOTION FAILED)
99,House,85,1985-05-02,,,392,18,-0.497,-0.868,-0.132,-0.323,-73.31,,,,,TO PERMIT COBEY TO READ FROM THE CONGRESSIONAL RECORD. (MOTION PASSED)
99,House,86,1985-05-02,,,409,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO AGREE TO H  RES  127, WHICH EXPRESSES THE HOUSE'S SUPPORT FOR SOLIDARITY SUNDAY FOR SOVIET JEWS.  (MOTION PASSED)"
99,House,87,1985-05-02,,,410,0,0.0,0.0,0.0,0.0,0.0,,,,,"TO PASS H. J. RES. 125, A MEASURE THAT DESIGNATES MAY 1985 AS NATIONAL COMMUNITY COLLEGE MONTH.  (MOTION PASSED)"
99,House,88,1985-05-07,,,241,164,0.084,-0.14,0.206,-0.538,-75.785,,,,,"TO APPROVE THE JOURNAL OF MONDAY, MAY 6, 1985.  (MOTION PASSED)"
