Foley,3.83207921203221e-17,-9.693311978417379e-17,0.0,0.0,0.0,0.0,", ELECTION OF SPEAKER"
Passed,-2.673322571054777e-17,1.1498806964004208e-16,0.0,0.0,0.0,0.0,"ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 104TH CONGRESS, ON AGREEING TO SEC. 108"
Failed,-2.771576537158508e-16,-4.5179633174575125e-17,0.0,0.0,0.0,0.0,"ADOPTING THE RULES OF THE HOUSE OF REPRESENTATIVES FOR THE 104TH CONGRESS, COMMIT TITLE 2 WITH INSTRUCTIONS"
Passed,-4.145067272378549e-17,7.859382805308012e-18,0.0,0.0,0.0,0.0,"APPLICABILITY OF CERTAIN LAWS TO THE LEGISLATIVE BRANCH, On Passage"
Passed,-7.361027230148523e-17,-1.86639052745906e-18,0.0,0.0,0.0,0.0,"Congressional Accountability Act of 1995, On Motion to Suspend the Rules and Pass"
Passed,-2.189685148772407e-18,-1.5230209633229463e-17,0.0,0.0,0.0,0.0,", TABLE APPEAL OF THE RULING OF THE CHAIR"
Passed,6.734952623824764e-17,6.290539628626841e-17,0.0,0.0,0.0,0.0,", striking words from the record"
Failed,1.5069057423483178e-16,6.369558798468249e-17,0.0,0.0,0.0,0.0,", On Motion to Adjourn"
Passed,-2.7329521536959446e-17,4.0724723768671776e-17,0.0,0.0,0.0,0.0,", On Approving the Journal"
Passed,-8.090279605612556e-17,-2.2923995603462707e-17,0.0,0.0,0.0,0.0,"PROVIDING FOR THE CONSIDERATION OF H.R. 5; UNFUNDED MANDATE REFORM ACT OF 1995, On Agreeing to the Resolution"
Failed,4.5018075851248645e-17,-3.142612234652423e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,7.443976238021318e-18,-5.300619970686708e-17,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,3.698235551358618e-18,5.079435009708913e-17,0.0,0.0,0.0,0.0,", ON AGREEING TO THE AMENDMENTS EN BLOC"
Failed,5.07892939119873e-17,-2.0512747483170111e-16,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,1.3068462454877365e-16,-6.382573457741941e-17,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,5.687678702013579e-17,-2.829149503240893e-17,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,1.7309187373534642e-17,8.217054967135457e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,-6.119977698183189e-18,7.084809231974181e-17,0.0,0.0,0.0,0.0,", Leave for Committees to Sit for Balance of the Week"
Passed,5.041683159705122e-18,4.6702830108250244e-17,0.0,0.0,0.0,0.0,", On Approving the Journal"
Agreed to,2.6201343566264777e-17,4.674810534183548e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-2.840460753565861e-18,-2.982603320414409e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-4.7426590891216876e-17,4.203187473659985e-17,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,1.5476311865224277e-18,8.706072639724568e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Passed,-1.725829728066502e-18,-4.129826925873555e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H, Con, Res 17 and H,J, Res. 1; relating to the Balanced Budget Amendment, On Ordering the Previous Question"
Agreed to,-2.662990838331037e-19,-7.178620552523331e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,-4.0437638295089004e-18,1.988744184733275e-17,0.0,0.0,0.0,0.0,"Providing for the consideration of H, Con, Res 17 and H,J, Res. 1; relating to the Balanced Budget Amendment, On Agreeing to the Resolution, as Amended"
Passed,5.049424817850051e-18,1.004132958351418e-17,0.0,0.0,0.0,0.0,"Relating to Social Security with regards to the Balanced Budget Amendment, On Agreeing to the resolution"
Agreed to,-1.640733326855559e-18,4.329878110425852e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.376385352600347e-18,3.62494439106574e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.5725457770452508e-18,-9.189001282567438e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-8.221331512618857e-18,-1.3922288530960528e-17,0.0,0.0,0.0,0.0,", Motion to rise and strike the resolving clause"
Failed,-5.9582326793988874e-18,-4.0235976824528766e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.943086469448223e-18,7.658960378449336e-18,0.0,0.0,0.0,0.0,", Motion to Rise"
Failed,2.0277877074810866e-18,-1.1069694058771232e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-1.3243828203052223e-18,1.175089085186859e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,9.49281034425993e-18,-8.922785852309203e-19,0.0,0.0,0.0,0.0,"Proposing a Balanced Budget Amendment to the Constitution of the United States, On Motion to Recommit with Instructions"
Passed,3.3459649377675034e-18,5.769916799526761e-18,0.0,0.0,0.0,0.0,"Proposing a Balanced Budget Amendment to the Constitution of the United States, On Passage"
Passed,5.689924106467153e-18,-1.9483149660909225e-18,0.0,0.0,0.0,0.0,", On Approving the Journal"
Failed,-5.114123596003537e-19,-3.982345646607455e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-8.69266457105772e-18,-6.8121991829939365e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,2.4465750074912258e-18,5.929751861889876e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,3.0704032333163312e-18,1.0688024120768477e-17,0.0,0.0,0.0,0.0,"Unfunded Mandate Reform Act, On motion to Limit Debate"
Passed,-6.100557539459947e-18,1.4947395491163743e-17,0.0,0.0,0.0,0.0,"Unfunded Mandate Reform Act, motion to rise"
Failed,4.6746397915578565e-18,2.578418341664413e-18,0.0,0.0,0.0,0.0,", Motion to rise"
Failed,1.1534072694920457e-18,-1.0183374982169236e-17,0.0,0.0,0.0,0.0,", on agreeing to the amendment"
Failed,-4.559734550026235e-18,-1.5150312058186577e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,1.0251670708153265e-18,-6.12229253443657e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,8.959627103115845e-20,-2.622708318412335e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,3.0383382396150657e-18,9.52592641259722e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-4.595682716375993e-19,-7.091601278376974e-19,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-2.9249392152972933e-18,4.7295747024543366e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.04965841721266e-18,-7.502156623353604e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-1.5244980871584212e-18,1.814515018240194e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-9.232622704430248e-20,-4.602075915593649e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,3.848530499565886e-18,-6.941192153234896e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-3.843589985523879e-19,-1.1500785535457176e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-1.3652465242880904e-18,-6.1504937271012716e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,-1.0188055630198358e-18,3.3070530534863703e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,4.418341718242069e-18,5.714324181252302e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.8318721064231297e-18,7.367507717476555e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-5.0399898074288075e-18,1.987066684315855e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.458141661497066e-18,2.8730635024424473e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-3.1142444896392698e-18,-5.504344872001913e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.8598847508898965e-18,-1.018540574958275e-17,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-5.340869207606213e-18,-6.327289879159273e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.9871578878364325e-18,2.421051728160373e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-3.930169248186922e-18,-3.806761905524111e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,1.1221984387562768e-18,3.3877137852049447e-18,0.0,0.0,0.0,0.0,"Unfunded Mandate Reform Act, On Passage"
Passed,-3.1157653067561475e-18,1.7024868208560863e-18,0.0,0.0,0.0,0.0,"Anaktuvuk Pass Land Exchange and Wilderness Redesignation Act, On Passage"
Failed,2.2479958809370717e-18,-2.2114418788726574e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,3.195632418022929e-19,-2.589527515931815e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.9107416892307956e-19,-3.1673251478923236e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,5.066835505669857e-18,3.5404638372776555e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.9361081533708556e-18,2.008594422189824e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.200959509451705e-18,5.459583238593118e-18,0.0,0.0,0.0,0.0,", On agreeing to the amendment"
Failed,2.7207360896811596e-18,-2.741360048100552e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.9076945006623873e-18,-5.467969086336605e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-7.482441550748975e-19,-2.8639471799183204e-18,0.0,0.0,0.0,0.0,", On agreeing to the Substitute Amendment"
Failed,4.4742828635186794e-18,5.877290156774489e-19,0.0,0.0,0.0,0.0,"Line Item Veto Act, On Motion to Recommit with Instructions"
Passed,-8.5136566484257e-19,-1.9177657999916275e-18,0.0,0.0,0.0,0.0,"Line Item Veto Act, On Passage"
Passed,-2.7983895410269896e-18,-2.41097963966708e-18,0.0,0.0,0.0,0.0,"In regard to the financial assistance plan for Mexico, On motion to table the appeal"
Passed,-2.6556989972998317e-18,2.1600754147171926e-18,0.0,0.0,0.0,0.0,"Victim Restitution Act of 1995, On Passage"
Failed,-1.0535562645950485e-18,-3.2042698859065138e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.6375993245014506e-20,-3.725563897478033e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,2.3272380304103146e-18,4.2821972079862643e-19,0.0,0.0,0.0,0.0,", On Approving the Journal"
Agreed to,1.6122200459562332e-19,8.238161498468193e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,3.48935007934792e-19,-2.3046108587846274e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,-1.2916831273439573e-18,-2.2196110983844458e-18,0.0,0.0,0.0,0.0,"Exclusionary Rule Reform Act of 1995, On Passage"
Failed,-8.358527000448168e-19,1.4562079935860304e-20,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,3.1449415741968343e-18,6.5658323639960994e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-4.1724619263995194e-19,-2.9617499591637606e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.6064718352928265e-18,-1.1522978209545752e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-1.4867620567421405e-18,-3.2389188899488437e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,-3.780591460594889e-19,2.0779961390913494e-18,0.0,0.0,0.0,0.0,"Effective death penalty act of 1995, On Passage"
Failed,-7.2639462031216e-19,-2.9410457457907973e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-8.925716913519373e-19,-4.332042181267282e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-2.7177614844352503e-18,-1.722371863024306e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-2.76529130211012e-19,7.520507550728712e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.3542896561773766e-18,-2.2823166165721756e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.7158947801674948e-18,-4.277746316382917e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,8.286960709105798e-19,-1.3906904684766416e-18,0.0,0.0,0.0,0.0,"Violent Criminal Incarceration Act, On Motion to Recommit with Instructions"
Passed,-1.9736409127654075e-19,2.008714196322169e-18,0.0,0.0,0.0,0.0,"Violent Criminal Incarceration Act, On Passage"
Passed,1.797008559048662e-18,-2.2648019617609925e-18,0.0,0.0,0.0,0.0,"Criminal Alien Deportation Improvements Act of 1995, On Passage"
Failed,-1.2136656714759176e-18,-1.3752970711728145e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-7.330898200802656e-20,-1.0088125412122255e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,-4.854304565550787e-19,3.757596386387417e-18,0.0,0.0,0.0,0.0,", On ordering the Previous Question"
Passed,3.0003691543920168e-18,-2.3264501674462204e-18,0.0,0.0,0.0,0.0,", Committees to Sit during 5 minute Rule for Balance of Week"
Failed,-2.5337280417648282e-18,-4.233292713881763e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,9.263476404245926e-19,-2.2355312165087973e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,3.929347953222592e-18,4.3533383872720935e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-2.3821107770995956e-19,-6.516726822853285e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Committee Substitute as Amended"
Failed,-1.9199639854697742e-18,3.5892668229393884e-18,0.0,0.0,0.0,0.0,"Local Government Law Enforcement Block Grants Act of 1995, On Motion to Recommit with Instructions"
Passed,1.292740419533059e-19,4.265695192116427e-18,0.0,0.0,0.0,0.0,"Local Government Law Enforcement Block Grants Act of 1995, On Passage"
Failed,-2.459169622393181e-18,-1.716268019805602e-18,0.0,0.0,0.0,0.0,", On Motion to Adjourn"
Passed,1.2533115712037452e-18,-1.5764446739892224e-19,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R.7, National Security Revitalization Act, On Ordering the Previous Question"
Passed,1.2447389518771789e-18,-1.2323362146538355e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R.7, National Security Revitalization Act, On Agreeing to the Resolution"
Failed,3.731451443379355e-21,4.650137073481385e-18,0.0,0.0,0.0,0.0,", On Motion to Adjourn"
Agreed to,-6.730900344293236e-19,5.677764774723098e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,1.521398603096829e-19,-1.4942057322652209e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-8.987723313898376e-19,-5.644397492884717e-18,0.0,0.0,0.0,0.0,", On agreeing to the Amendment as modified"
Agreed to,1.3025688766346657e-18,-2.5350065256181003e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-7.100657713731965e-19,2.5331353820651853e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment, as amended"
Agreed to,-8.780001810615329e-19,-3.476451522708569e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.308827220124131e-18,3.99440505432659e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-4.2575127674143535e-18,-1.8496011414154923e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.9445351302487846e-18,2.205352216195246e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-7.29048197293352e-19,1.5348348523059927e-18,0.0,0.0,0.0,0.0,"National Security Revitalization Act, On Motion to Recommit with Instructions"
Passed,-1.9950475060387954e-18,2.0086699799110827e-18,0.0,0.0,0.0,0.0,"National Security Revitalization Act, On Passage"
Passed,1.307023395332272e-18,-3.307973270072389e-18,0.0,0.0,0.0,0.0,"Providing for consideration of H.R. 831; Deduction of Health Insurance Costs for the Self-Employed, On Ordering the Previous Question"
Passed,-7.981667261427263e-19,2.393721442896353e-18,0.0,0.0,0.0,0.0,"Providing for consideration of H.R. 831; Deduction of Health Insurance Costs for the Self-Employed, On Agreeing to the Resolution"
Failed,-6.417146435698252e-20,-1.9361221124990194e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.1447292887503633e-19,-7.2167028029105935e-19,0.0,0.0,0.0,0.0,"Deduction of Health Insurance Costs for the Self-Employed, On Motion to Recommit with Instructions"
Passed,-2.597342631235529e-18,-7.133254762066337e-19,0.0,0.0,0.0,0.0,"Deduction of Health Insurance Costs for the Self-Employed, On Passage"
Passed,1.259389873574639e-18,-3.1961666567120646e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R. 889; Emergency Supplemental Appropriations, On Agreeing to the Resolution"
Failed,1.7877648900649748e-19,-6.257501516596295e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-2.078513083287767e-18,2.4685409252809205e-18,0.0,0.0,0.0,0.0,"Emergency Defense Supplemental Appropriations, On Motion to Recommit with Instructions"
Passed,-1.1152075155378175e-18,-4.3359249013719415e-18,0.0,0.0,0.0,0.0,"Emergency Defense Supplemental Appropriations, On Passage"
Failed,5.349388927896279e-19,-2.898711122374575e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.3838733087010593e-18,1.1730454930476575e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,-7.167858507863558e-19,-4.371399161964014e-18,0.0,0.0,0.0,0.0,"Paperwork Reduction Act of 1995, On Passage"
Passed,-1.479104558630688e-18,-2.122741116910405e-18,0.0,0.0,0.0,0.0,", On Approving the Journal"
Passed,-4.139312080595472e-19,-2.2826330567857907e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R. 450; Regulatory Transition Act of 1995, On Agreeing to the Resolution"
Failed,-3.0944823092498124e-19,-3.7615844738677836e-19,0.0,0.0,0.0,0.0,", On agreeing to the amendments en bloc"
Failed,1.24128841840639e-18,-3.6393701436022324e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-7.2332478274704145e-19,1.0932866372024722e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-7.5824465522195145e-19,-2.7486726952631374e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,3.0539375410627718e-18,2.8934918286524003e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,2.8846120962710333e-19,-2.7346709822751468e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment, as amended"
Agreed to,2.144494708853233e-18,-1.0277888880374898e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-1.162267523771516e-18,2.6016322875602705e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-4.229303823482361e-19,2.0749439287387305e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-4.918500743953306e-19,1.663043025926071e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.4715423406897752e-18,4.5217589177683335e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,2.812792625277074e-19,-1.1314813961618927e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,3.9683183190095256e-19,9.786939081708016e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,4.485395134204635e-19,1.8433934796159535e-20,0.0,0.0,0.0,0.0,"Regulatory Transition Act of 1995, On Motion to Recommit with Instructions"
Passed,-1.7258445367262356e-18,1.3205180519180707e-18,0.0,0.0,0.0,0.0,"Regulatory Transition Act of 1995, On Passage"
Passed,2.64546311125576e-19,1.9866710095964716e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R. 1022, Risk Assessment and Cost-Benefit Act, On Agreeing to the Resolution"
Failed,-4.398779287371492e-19,3.509800355679944e-18,0.0,0.0,0.0,0.0,", On agreeing to the Substitute Amendment"
Failed,1.5069228518634385e-20,1.3826109072084101e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.7936671767602917e-18,1.707419226508006e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.3201627898338648e-18,1.3802985417517594e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-4.411720918099867e-19,2.941147993892719e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.3140191691452207e-18,1.893435537340551e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-6.67930938153287e-19,5.05882379269876e-18,0.0,0.0,0.0,0.0,"Risk Assessment and Cost-Benefit Act, On Motion to Recommit with Instructions"
Passed,1.5180677054113782e-18,-2.768833224792501e-19,0.0,0.0,0.0,0.0,"Risk Assessment and Cost-Benefit Act, On Passage"
Agreed to,-1.4422085386339634e-18,4.363393237802934e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.2632531445684228e-18,9.115530803468826e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-5.68249433628174e-19,7.917929449250839e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,1.32026706936933e-18,-4.345138738200814e-18,0.0,0.0,0.0,0.0,"Regulatory Reform and Relief Act, On Passage"
Passed,-5.871865997745191e-20,-2.9511282444852992e-18,0.0,0.0,0.0,0.0,"Requesting the President to submit information to the House of Representatives concerning the Mexican currency crisis, On Agreeing to the Resolution"
Passed,-1.0049643638578228e-18,1.1553863763448732e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R. 925; Private Property Protection Act of 1995, On Agreeing to the Resolution"
Agreed to,-8.248219932930472e-20,4.114304257036314e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,6.478245439104167e-19,1.6816441891692072e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,5.514806753601075e-19,2.03047734529543e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.5929925718008752e-18,-1.3505480267762115e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-2.781615695959805e-19,3.9090680848411735e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,-3.0593027175313327e-21,6.047948635430884e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.7383231357264005e-20,1.8354414289435512e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,4.0453621511430045e-19,-9.923654478758388e-19,0.0,0.0,0.0,0.0,"Private Property Protection Act of 1995, On Passage"
Failed,1.6402718993655678e-19,3.774078339619131e-18,0.0,0.0,0.0,0.0,"Job Creation and Wage Enhancement Act of 1995, On Motion to Recommit with Instructions"
Passed,9.02732877324478e-19,1.0203247690796022e-18,0.0,0.0,0.0,0.0,"Job Creation and Wage Enhancement Act of 1995, On Passage"
Agreed to,7.815678939468114e-20,-1.6074174360073674e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.3661558784766401e-19,3.8837664288812615e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.0095922908771527e-19,-4.981898638829029e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-7.767102964221503e-19,2.599120696830556e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.955372856206183e-18,6.487104019085416e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.4801874504873412e-19,3.023608399241447e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,5.044876214675709e-19,-1.1426138062262583e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Passed,9.574430774835145e-19,-1.7219783220013555e-18,0.0,0.0,0.0,0.0,"Attorney Accountability Act of 1995, On Passage"
Passed,1.347912585222681e-19,3.425917315967109e-18,0.0,0.0,0.0,0.0,"Providing for the consideration of H.R. 1058; Securities Litigation Reform Act, On Agreeing to the Resolution"
Agreed to,9.44025486007154e-19,-3.0194809901550645e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Agreed to,6.156046483830288e-19,1.1421790422981632e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-5.217512474564934e-19,3.022219707456043e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,1.3825365016715145e-19,-5.575351418167536e-18,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,4.473664133683224e-19,7.965811407898366e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.2337001447047662e-19,6.21377382717326e-19,0.0,0.0,0.0,0.0,", On Agreeing to the Amendment"
Failed,-1.7273811801376176e-19,-8.479456931720924e-19,0.0,0.0,0.0,0.0,"Securities Litigation Reform Act, On Motion to Recommit with Instructions"
